"cnty_fips","display_name","Value","theme_range","airqual","PARKS","sev_housing"
30071,"""Phillips, (MT)""",-1,,4.8,33,7.5
30073,"""Pondera, (MT)""",72.4,"28.0 - 75.9 (591)",6,28,13
30075,"""Powder River, (MT)""",-1,,5.5,29,10.7
30077,"""Powell, (MT)""",99.5,"91.4 - 108.6 (588)",6.9,34,13.5
30079,"""Prairie, (MT)""",-1,,5.4,47,14.3
30081,"""Ravalli, (MT)""",57.3,"28.0 - 75.9 (591)",8.7,2,19.9
30083,"""Richland, (MT)""",69.5,"28.0 - 75.9 (591)",6.2,45,10.4
30085,"""Roosevelt, (MT)""",146.4,"131.1 - 349.8 (586)",6.3,24,10.4
30087,"""Rosebud, (MT)""",126.3,"108.7 - 131.0 (582)",6.1,10,14.1
30089,"""Sanders, (MT)""",122.6,"108.7 - 131.0 (582)",9.5,8,18.4
30091,"""Sheridan, (MT)""",-1,,6.2,36,7.4
30093,"""Silver Bow, (MT)""",131.5,"131.1 - 349.8 (586)",8,50,16.8
30095,"""Stillwater, (MT)""",91,"76.0 - 91.3 (584)",5.3,17,12.3
30097,"""Sweet Grass, (MT)""",-1,,4.8,2,14.5
30099,"""Teton, (MT)""",105,"91.4 - 108.6 (588)",5.9,20,15.2
30101,"""Toole, (MT)""",-1,,6.4,56,13.3
30103,"""Treasure, (MT)""",-1,,5.6,0,13.2
30105,"""Valley, (MT)""",148.8,"131.1 - 349.8 (586)",5.7,12,8.5
30107,"""Wheatland, (MT)""",-1,,4.7,46,15.6
30109,"""Wibaux, (MT)""",-1,,5.3,0,10.3
30111,"""Yellowstone, (MT)""",86.2,"76.0 - 91.3 (584)",6.3,64,13.7
38001,"""Adams, (ND)""",-1,,4.8,29,9.5
38003,"""Barnes, (ND)""",56.2,"28.0 - 75.9 (591)",5.7,32,6.9
38005,"""Benson, (ND)""",147.9,"131.1 - 349.8 (586)",5.6,6,16.7
38007,"""Billings, (ND)""",-1,,4.9,17,9.7
38009,"""Bottineau, (ND)""",131.9,"131.1 - 349.8 (586)",5.7,1,8.7
38011,"""Bowman, (ND)""",111.2,"108.7 - 131.0 (582)",5.1,9,4.5
38013,"""Burke, (ND)""",-1,,5.2,14,8.6
38015,"""Burleigh, (ND)""",53.9,"28.0 - 75.9 (591)",5.6,27,10.7
38017,"""Cass, (ND)""",55.3,"28.0 - 75.9 (591)",6.8,83,13.1
38019,"""Cavalier, (ND)""",-1,,5.9,46,4
38021,"""Dickey, (ND)""",101.7,"91.4 - 108.6 (588)",5.7,1,7
38023,"""Divide, (ND)""",-1,,5.8,44,6.6
38025,"""Dunn, (ND)""",-1,,4.4,20,9.5
38027,"""Eddy, (ND)""",-1,,5.3,0,6
38029,"""Emmons, (ND)""",115.5,"108.7 - 131.0 (582)",5,0,7.1
38031,"""Foster, (ND)""",-1,,5.3,0,11.1
38033,"""Golden Valley, (ND)""",-1,,5.2,41,12.4
38035,"""Grand Forks, (ND)""",88.3,"76.0 - 91.3 (584)",6.9,78,15.8
38037,"""Grant, (ND)""",-1,,4.6,25,11
38039,"""Griggs, (ND)""",-1,,5.4,0,4.7
38041,"""Hettinger, (ND)""",-1,,4.9,35,6.4
38043,"""Kidder, (ND)""",-1,,4.9,3,4.1
38045,"""LaMoure, (ND)""",-1,,5.5,40,10
38047,"""Logan, (ND)""",-1,,5.1,47,9.2
38049,"""McHenry, (ND)""",117.8,"108.7 - 131.0 (582)",5.2,0,8.7
38051,"""McIntosh, (ND)""",129,"108.7 - 131.0 (582)",5.3,60,8.2
38053,"""McKenzie, (ND)""",122.8,"108.7 - 131.0 (582)",5.3,30,6.5
38055,"""McLean, (ND)""",81.7,"76.0 - 91.3 (584)",4.9,5,8.9
38057,"""Mercer, (ND)""",85.2,"76.0 - 91.3 (584)",5.1,11,9.4
38059,"""Morton, (ND)""",78.1,"76.0 - 91.3 (584)",5.4,3,9.6
38061,"""Mountrail, (ND)""",228.4,"131.1 - 349.8 (586)",5,18,10.8
38063,"""Nelson, (ND)""",-1,,5.5,43,6
38065,"""Oliver, (ND)""",-1,,4.8,19,5.1
38067,"""Pembina, (ND)""",68.2,"28.0 - 75.9 (591)",6.6,48,5.3
38069,"""Pierce, (ND)""",-1,,5.4,31,13.9
38071,"""Ramsey, (ND)""",118.1,"108.7 - 131.0 (582)",5.6,40,9.5
38073,"""Ransom, (ND)""",175.8,"131.1 - 349.8 (586)",5.8,35,7.2
38075,"""Renville, (ND)""",-1,,5.2,10,8.8
38077,"""Richland, (ND)""",98.8,"91.4 - 108.6 (588)",6.4,23,9.5
38079,"""Rolette, (ND)""",152.2,"131.1 - 349.8 (586)",5.8,7,18.4
38081,"""Sargent, (ND)""",-1,,5.8,2,5
38083,"""Sheridan, (ND)""",-1,,4.7,36,6.5
38085,"""Sioux, (ND)""",262.1,"131.1 - 349.8 (586)",5.1,15,23.6
38087,"""Slope, (ND)""",-1,,5,0,6.3
38089,"""Stark, (ND)""",90.2,"76.0 - 91.3 (584)",5.2,19,10.1
38091,"""Steele, (ND)""",-1,,5.6,0,7
38093,"""Stutsman, (ND)""",110.1,"108.7 - 131.0 (582)",5.5,57,8.3
38095,"""Towner, (ND)""",-1,,5.6,33,4.4
38097,"""Traill, (ND)""",56.9,"28.0 - 75.9 (591)",6.2,30,7.8
38099,"""Walsh, (ND)""",103.7,"91.4 - 108.6 (588)",6.5,12,6.3
38101,"""Ward, (ND)""",77,"76.0 - 91.3 (584)",5.4,24,11.7
38103,"""Wells, (ND)""",112.5,"108.7 - 131.0 (582)",5.1,0,9.1
38105,"""Williams, (ND)""",102.2,"91.4 - 108.6 (588)",6.1,41,9.1
41001,"""Baker, (OR)""",86.1,"76.0 - 91.3 (584)",6.8,23,18.1
41049,"""Morrow, (OR)""",77.6,"76.0 - 91.3 (584)",7.9,13,15.7
41059,"""Umatilla, (OR)""",67.1,"28.0 - 75.9 (591)",8.8,24,16.9
41061,"""Union, (OR)""",64.3,"28.0 - 75.9 (591)",6.4,41,20.4
41063,"""Wallowa, (OR)""",92.2,"91.4 - 108.6 (588)",6.7,24,16.9
46013,"""Brown, (SD)""",107.1,"91.4 - 108.6 (588)",5.9,35,10.8
46019,"""Butte, (SD)""",115.1,"108.7 - 131.0 (582)",5.1,22,11.3
46021,"""Campbell, (SD)""",-1,,5.2,3,9.6
46025,"""Clark, (SD)""",-1,,5.6,27,8.6
46029,"""Codington, (SD)""",109.8,"108.7 - 131.0 (582)",5.4,57,9.9
46031,"""Corson, (SD)""",251.9,"131.1 - 349.8 (586)",5.1,21,20.7
46037,"""Day, (SD)""",98.7,"91.4 - 108.6 (588)",5.5,27,14
46039,"""Deuel, (SD)""",112.9,"108.7 - 131.0 (582)",5.7,26,8.7
46041,"""Dewey, (SD)""",-1,,5.1,30,19.4
46045,"""Edmunds, (SD)""",108.9,"108.7 - 131.0 (582)",5.7,11,8.8
46049,"""Faulk, (SD)""",-1,,5.5,4,15.8
46051,"""Grant, (SD)""",100,"91.4 - 108.6 (588)",5.5,36,7
46057,"""Hamlin, (SD)""",-1,,5.7,16,10.1
46063,"""Harding, (SD)""",-1,,4.9,0,10.9
46089,"""McPherson, (SD)""",-1,,5.3,32,6.3
46091,"""Marshall, (SD)""",91.5,"91.4 - 108.6 (588)",5.4,1,9.5
46105,"""Perkins, (SD)""",128.1,"108.7 - 131.0 (582)",4.9,1,8.6
46107,"""Potter, (SD)""",-1,,5.4,42,5.2
46109,"""Roberts, (SD)""",116.8,"108.7 - 131.0 (582)",5.8,21,11.7
46115,"""Spink, (SD)""",130.3,"108.7 - 131.0 (582)",5.9,0,8
46119,"""Sully, (SD)""",-1,,5.4,0,5.7
46129,"""Walworth, (SD)""",85.6,"76.0 - 91.3 (584)",5.4,62,7.8
46137,"""Ziebach, (SD)""",-1,,4.9,18,24.1
53001,"""Adams, (WA)""",97.4,"91.4 - 108.6 (588)",9.3,37,23
53003,"""Asotin, (WA)""",62.1,"28.0 - 75.9 (591)",8.6,27,15.3
53005,"""Benton, (WA)""",98.4,"91.4 - 108.6 (588)",9.2,52,13.9
53013,"""Columbia, (WA)""",94.6,"91.4 - 108.6 (588)",7.1,36,17.3
53017,"""Douglas, (WA)""",78.6,"76.0 - 91.3 (584)",7.5,5,18.1
53019,"""Ferry, (WA)""",98.3,"91.4 - 108.6 (588)",6.5,18,17.4
53021,"""Franklin, (WA)""",68.9,"28.0 - 75.9 (591)",9.4,54,22.5
53023,"""Garfield, (WA)""",-1,,7.5,37,12.2
53025,"""Grant, (WA)""",104.1,"91.4 - 108.6 (588)",9.2,6,17.5
53043,"""Lincoln, (WA)""",134.3,"131.1 - 349.8 (586)",8.8,12,11.6
53051,"""Pend Oreille, (WA)""",100.5,"91.4 - 108.6 (588)",9,15,17
53063,"""Spokane, (WA)""",76.4,"76.0 - 91.3 (584)",11.7,46,16.5
53065,"""Stevens, (WA)""",124.7,"108.7 - 131.0 (582)",9,13,17.9
53071,"""Walla Walla, (WA)""",75.4,"28.0 - 75.9 (591)",8.5,44,16.5
53075,"""Whitman, (WA)""",105.5,"91.4 - 108.6 (588)",9.6,7,26.1
56033,"""Sheridan, (WY)""",86.9,"76.0 - 91.3 (584)",5.7,29,12.7
01003,"""Baldwin, (AL)""",94.6,"91.4 - 108.6 (588)",10.3,5,14.3
01005,"""Barbour, (AL)""",57.8,"28.0 - 75.9 (591)",11.5,4,15.3
01011,"""Bullock, (AL)""",75.5,"28.0 - 75.9 (591)",11.2,1,18
01013,"""Butler, (AL)""",88.3,"76.0 - 91.3 (584)",10.6,10,14.8
01023,"""Choctaw, (AL)""",168.1,"131.1 - 349.8 (586)",10.1,5,13.5
01025,"""Clarke, (AL)""",137.1,"131.1 - 349.8 (586)",10.4,1,13
01031,"""Coffee, (AL)""",128.7,"108.7 - 131.0 (582)",10.9,0,14
01035,"""Conecuh, (AL)""",107,"91.4 - 108.6 (588)",10.3,2,18.8
01039,"""Covington, (AL)""",133.3,"131.1 - 349.8 (586)",10.5,11,15.2
01041,"""Crenshaw, (AL)""",120.9,"108.7 - 131.0 (582)",10.7,0,11.1
01045,"""Dale, (AL)""",78.2,"76.0 - 91.3 (584)",11,2,13.6
01053,"""Escambia, (AL)""",143.2,"131.1 - 349.8 (586)",10.2,1,13.3
01061,"""Geneva, (AL)""",112.4,"108.7 - 131.0 (582)",10.6,4,11.8
01067,"""Henry, (AL)""",96.9,"91.4 - 108.6 (588)",10.9,1,11.2
01069,"""Houston, (AL)""",67,"28.0 - 75.9 (591)",10.7,1,13.5
01097,"""Mobile, (AL)""",114.1,"108.7 - 131.0 (582)",10.8,28,17.9
01099,"""Monroe, (AL)""",81.3,"76.0 - 91.3 (584)",10.4,1,14.1
01109,"""Pike, (AL)""",67.9,"28.0 - 75.9 (591)",11,15,17.7
01129,"""Washington, (AL)""",133.9,"131.1 - 349.8 (586)",10.1,3,9.9
01131,"""Wilcox, (AL)""",78.6,"76.0 - 91.3 (584)",10.4,1,17.8
12001,"""Alachua, (FL)""",68.4,"28.0 - 75.9 (591)",8.3,7,22.8
12003,"""Baker, (FL)""",121,"108.7 - 131.0 (582)",8.4,13,16.8
12005,"""Bay, (FL)""",114.5,"108.7 - 131.0 (582)",9.8,28,17.8
12007,"""Bradford, (FL)""",110.1,"108.7 - 131.0 (582)",8.1,9,17.6
12009,"""Brevard, (FL)""",102.1,"91.4 - 108.6 (588)",7.3,36,16.7
12013,"""Calhoun, (FL)""",112.9,"108.7 - 131.0 (582)",9.7,4,16.3
12015,"""Charlotte, (FL)""",78,"76.0 - 91.3 (584)",7.7,25,17.4
12017,"""Citrus, (FL)""",127.5,"108.7 - 131.0 (582)",8.1,14,14.6
12019,"""Clay, (FL)""",79.9,"76.0 - 91.3 (584)",8.6,11,14.9
12021,"""Collier, (FL)""",58.7,"28.0 - 75.9 (591)",7.7,16,20.9
12023,"""Columbia, (FL)""",116.2,"108.7 - 131.0 (582)",8.8,1,16.6
12027,"""DeSoto, (FL)""",82.9,"76.0 - 91.3 (584)",7.5,6,18.7
12029,"""Dixie, (FL)""",122.6,"108.7 - 131.0 (582)",8.1,3,11.5
12031,"""Duval, (FL)""",94.2,"91.4 - 108.6 (588)",8.5,37,20.1
12033,"""Escambia, (FL)""",92,"91.4 - 108.6 (588)",9.9,9,16
12035,"""Flagler, (FL)""",80.5,"76.0 - 91.3 (584)",7.5,19,18.7
12037,"""Franklin, (FL)""",75.5,"28.0 - 75.9 (591)",9.1,24,18.4
12039,"""Gadsden, (FL)""",82.1,"76.0 - 91.3 (584)",10.6,7,20.8
12041,"""Gilchrist, (FL)""",88.7,"76.0 - 91.3 (584)",8.2,4,15.5
12043,"""Glades, (FL)""",91,"76.0 - 91.3 (584)",7.1,7,14.4
12045,"""Gulf, (FL)""",104.9,"91.4 - 108.6 (588)",9.1,32,19.1
12047,"""Hamilton, (FL)""",141.7,"131.1 - 349.8 (586)",9.2,0,14.3
12049,"""Hardee, (FL)""",78.5,"76.0 - 91.3 (584)",7.6,2,22.2
12051,"""Hendry, (FL)""",147.8,"131.1 - 349.8 (586)",7.3,11,21.2
12053,"""Hernando, (FL)""",108.8,"108.7 - 131.0 (582)",8.3,6,17.8
12055,"""Highlands, (FL)""",86.2,"76.0 - 91.3 (584)",7.5,8,16.4
12057,"""Hillsborough, (FL)""",94.7,"91.4 - 108.6 (588)",7.1,41,20.1
12059,"""Holmes, (FL)""",130.3,"108.7 - 131.0 (582)",10.1,2,13.4
12061,"""Indian River, (FL)""",96,"91.4 - 108.6 (588)",7,32,17.3
12063,"""Jackson, (FL)""",111.3,"108.7 - 131.0 (582)",10.5,5,13.4
12065,"""Jefferson, (FL)""",102.6,"91.4 - 108.6 (588)",10,8,14.8
12067,"""Lafayette, (FL)""",135.4,"131.1 - 349.8 (586)",8.7,0,15.5
12069,"""Lake, (FL)""",100.9,"91.4 - 108.6 (588)",8.2,8,17.5
12071,"""Lee, (FL)""",76,"76.0 - 91.3 (584)",7.6,23,19.2
12073,"""Leon, (FL)""",75.2,"28.0 - 75.9 (591)",10.5,45,22.7
12075,"""Levy, (FL)""",120.8,"108.7 - 131.0 (582)",8.2,4,15.5
12077,"""Liberty, (FL)""",114.7,"108.7 - 131.0 (582)",9.3,1,15.3
12079,"""Madison, (FL)""",118.5,"108.7 - 131.0 (582)",9.7,0,21.4
12081,"""Manatee, (FL)""",86.5,"76.0 - 91.3 (584)",8.1,9,18.9
12083,"""Marion, (FL)""",141.2,"131.1 - 349.8 (586)",8.5,13,16.8
12087,"""Monroe, (FL)""",94.8,"91.4 - 108.6 (588)",8,37,28.4
12089,"""Nassau, (FL)""",89.5,"76.0 - 91.3 (584)",8.9,21,14.9
12091,"""Okaloosa, (FL)""",73.6,"28.0 - 75.9 (591)",10.1,11,17.2
12093,"""Okeechobee, (FL)""",144.3,"131.1 - 349.8 (586)",7.1,3,19
12095,"""Orange, (FL)""",87.2,"76.0 - 91.3 (584)",6.9,13,23.5
12097,"""Osceola, (FL)""",112.7,"108.7 - 131.0 (582)",8.1,6,24.4
12101,"""Pasco, (FL)""",94.8,"91.4 - 108.6 (588)",8.6,15,16.7
12103,"""Pinellas, (FL)""",91.3,"76.0 - 91.3 (584)",6.8,46,19.5
12105,"""Polk, (FL)""",97.4,"91.4 - 108.6 (588)",8.3,8,18.4
12107,"""Putnam, (FL)""",104.2,"91.4 - 108.6 (588)",8,7,20.6
12109,"""St. Johns, (FL)""",70.1,"28.0 - 75.9 (591)",8.4,27,16.6
12113,"""Santa Rosa, (FL)""",85.7,"76.0 - 91.3 (584)",10.1,5,14.4
12115,"""Sarasota, (FL)""",63.1,"28.0 - 75.9 (591)",7.8,34,18
12117,"""Seminole, (FL)""",79.3,"76.0 - 91.3 (584)",7.7,19,18.2
12119,"""Sumter, (FL)""",100.1,"91.4 - 108.6 (588)",8.3,8,11.4
12121,"""Suwannee, (FL)""",137.2,"131.1 - 349.8 (586)",9.1,6,15.3
12123,"""Taylor, (FL)""",105.1,"91.4 - 108.6 (588)",9,1,11.1
12125,"""Union, (FL)""",203.3,"131.1 - 349.8 (586)",8.1,4,13.6
12127,"""Volusia, (FL)""",110.4,"108.7 - 131.0 (582)",7.6,30,19.3
12129,"""Wakulla, (FL)""",102.7,"91.4 - 108.6 (588)",9.7,2,14.8
12131,"""Walton, (FL)""",86.7,"76.0 - 91.3 (584)",10.1,11,21.4
12133,"""Washington, (FL)""",159.7,"131.1 - 349.8 (586)",10,6,16.2
13001,"""Appling, (GA)""",150.7,"131.1 - 349.8 (586)",10.6,0,10.8
13003,"""Atkinson, (GA)""",-1,,10.4,0,15.5
13005,"""Bacon, (GA)""",164.8,"131.1 - 349.8 (586)",10.4,0,11.3
13007,"""Baker, (GA)""",-1,,10.8,0,14
13017,"""Ben Hill, (GA)""",129.6,"108.7 - 131.0 (582)",10.7,25,19.2
13019,"""Berrien, (GA)""",151.5,"131.1 - 349.8 (586)",10.8,4,15.1
13025,"""Brantley, (GA)""",151.6,"131.1 - 349.8 (586)",9.5,1,9.1
13027,"""Brooks, (GA)""",99.1,"91.4 - 108.6 (588)",10.7,0,22.1
13029,"""Bryan, (GA)""",89.4,"76.0 - 91.3 (584)",10.3,13,12.4
13037,"""Calhoun, (GA)""",-1,,10.6,15,20.2
13039,"""Camden, (GA)""",107.4,"91.4 - 108.6 (588)",9,13,14.9
13049,"""Charlton, (GA)""",-1,,8.9,8,10.8
13051,"""Chatham, (GA)""",56.1,"28.0 - 75.9 (591)",9.9,23,19.9
13061,"""Clay, (GA)""",130.3,"108.7 - 131.0 (582)",10.5,7,16.7
13065,"""Clinch, (GA)""",232.3,"131.1 - 349.8 (586)",9.6,0,13.8
13069,"""Coffee, (GA)""",121.6,"108.7 - 131.0 (582)",10.8,6,16.1
13071,"""Colquitt, (GA)""",91.4,"91.4 - 108.6 (588)",11,4,21.5
13075,"""Cook, (GA)""",156.4,"131.1 - 349.8 (586)",10.7,15,14.6
13081,"""Crisp, (GA)""",81.8,"76.0 - 91.3 (584)",11,21,21.7
13087,"""Decatur, (GA)""",87.3,"76.0 - 91.3 (584)",10.9,0,21.9
13095,"""Dougherty, (GA)""",56.3,"28.0 - 75.9 (591)",10.7,41,25
13099,"""Early, (GA)""",58.7,"28.0 - 75.9 (591)",10.8,1,18.4
13101,"""Echols, (GA)""",-1,,9.5,2,20.6
13127,"""Glynn, (GA)""",89.8,"76.0 - 91.3 (584)",8.9,25,19.8
13131,"""Grady, (GA)""",98.4,"91.4 - 108.6 (588)",11.1,11,16.3
13155,"""Irwin, (GA)""",116.7,"108.7 - 131.0 (582)",10.6,1,14.6
13161,"""Jeff Davis, (GA)""",163.3,"131.1 - 349.8 (586)",10.6,7,16.2
13173,"""Lanier, (GA)""",85.1,"76.0 - 91.3 (584)",10.1,0,21.2
13177,"""Lee, (GA)""",110.7,"108.7 - 131.0 (582)",11.2,6,13.3
13179,"""Liberty, (GA)""",67.9,"28.0 - 75.9 (591)",10.2,0,16.4
13183,"""Long, (GA)""",76.6,"76.0 - 91.3 (584)",10.2,3,17.2
13185,"""Lowndes, (GA)""",103.3,"91.4 - 108.6 (588)",10.4,26,19.4
13191,"""McIntosh, (GA)""",54.4,"28.0 - 75.9 (591)",9.4,9,14.1
13201,"""Miller, (GA)""",-1,,10.6,7,14.8
13205,"""Mitchell, (GA)""",141.1,"131.1 - 349.8 (586)",11.1,6,18.5
13229,"""Pierce, (GA)""",110.2,"108.7 - 131.0 (582)",10.1,2,14.9
13239,"""Quitman, (GA)""",-1,,10.9,0,12.5
13243,"""Randolph, (GA)""",-1,,10.7,32,20.7
13253,"""Seminole, (GA)""",96.4,"91.4 - 108.6 (588)",10.4,16,17.7
13259,"""Stewart, (GA)""",-1,,11,2,14
13261,"""Sumter, (GA)""",94.5,"91.4 - 108.6 (588)",11.4,15,20.3
13267,"""Tattnall, (GA)""",110.1,"108.7 - 131.0 (582)",10.6,11,18.2
13271,"""Telfair, (GA)""",49.2,"28.0 - 75.9 (591)",10.8,7,15.9
13273,"""Terrell, (GA)""",-1,,10.9,2,24.5
13275,"""Thomas, (GA)""",97.2,"91.4 - 108.6 (588)",11.2,14,19.4
13277,"""Tift, (GA)""",97,"91.4 - 108.6 (588)",10.9,8,18
13287,"""Turner, (GA)""",100.9,"91.4 - 108.6 (588)",10.7,22,24.6
13299,"""Ware, (GA)""",132.8,"131.1 - 349.8 (586)",10.1,5,17.1
13305,"""Wayne, (GA)""",102.4,"91.4 - 108.6 (588)",10.2,2,15.2
13307,"""Webster, (GA)""",-1,,10.9,1,12.8
13309,"""Wheeler, (GA)""",-1,,10.7,34,5.3
13315,"""Wilcox, (GA)""",124.5,"108.7 - 131.0 (582)",10.9,3,14.6
13321,"""Worth, (GA)""",52.4,"28.0 - 75.9 (591)",11,7,12.9
22001,"""Acadia, (LA)""",113,"108.7 - 131.0 (582)",9.4,31,13.8
22003,"""Allen, (LA)""",117.1,"108.7 - 131.0 (582)",9.2,23,10.2
22005,"""Ascension, (LA)""",80.7,"76.0 - 91.3 (584)",10,9,12.1
22007,"""Assumption, (LA)""",106.6,"91.4 - 108.6 (588)",9.3,0,11.5
22009,"""Avoyelles, (LA)""",149.3,"131.1 - 349.8 (586)",9.2,6,13.5
22011,"""Beauregard, (LA)""",167.1,"131.1 - 349.8 (586)",9.4,7,10.7
22019,"""Calcasieu, (LA)""",112.5,"108.7 - 131.0 (582)",9.5,29,13
22021,"""Caldwell, (LA)""",-1,,9.2,3,14.3
22023,"""Cameron, (LA)""",-1,,9.1,0,9.9
22025,"""Catahoula, (LA)""",120.3,"108.7 - 131.0 (582)",9,7,9.9
22029,"""Concordia, (LA)""",75.9,"28.0 - 75.9 (591)",9,10,15.6
22033,"""East Baton Rouge, (LA)""",102.5,"91.4 - 108.6 (588)",9,42,18.9
22037,"""East Feliciana, (LA)""",207.6,"131.1 - 349.8 (586)",9.3,0,11.2
22039,"""Evangeline, (LA)""",139.3,"131.1 - 349.8 (586)",9.3,12,16.3
22043,"""Grant, (LA)""",106.5,"91.4 - 108.6 (588)",9.5,0,10.8
22045,"""Iberia, (LA)""",160.6,"131.1 - 349.8 (586)",9.4,14,13.7
22047,"""Iberville, (LA)""",59.7,"28.0 - 75.9 (591)",9.5,21,15.8
22051,"""Jefferson, (LA)""",79.1,"76.0 - 91.3 (584)",8,49,18.8
22053,"""Jefferson Davis, (LA)""",74.6,"28.0 - 75.9 (591)",9,29,14.1
22055,"""Lafayette, (LA)""",96.7,"91.4 - 108.6 (588)",9.4,19,15.5
22057,"""Lafourche, (LA)""",86.9,"76.0 - 91.3 (584)",9.3,4,12.2
22059,"""La Salle, (LA)""",56.5,"28.0 - 75.9 (591)",9.1,0,7.1
22063,"""Livingston, (LA)""",75.4,"28.0 - 75.9 (591)",9.7,2,13.1
22069,"""Natchitoches, (LA)""",105.7,"91.4 - 108.6 (588)",9.6,14,20.5
22071,"""Orleans, (LA)""",64.8,"28.0 - 75.9 (591)",9,60,27.8
22075,"""Plaquemines, (LA)""",54.6,"28.0 - 75.9 (591)",8.9,6,13.4
22077,"""Pointe Coupee, (LA)""",118.6,"108.7 - 131.0 (582)",9.3,13,10.6
22079,"""Rapides, (LA)""",115.8,"108.7 - 131.0 (582)",9.3,12,15.9
22081,"""Red River, (LA)""",92.8,"91.4 - 108.6 (588)",9.4,0,12.3
22085,"""Sabine, (LA)""",81.8,"76.0 - 91.3 (584)",9.4,3,11.6
22087,"""St. Bernard, (LA)""",110.3,"108.7 - 131.0 (582)",9,26,14.3
22089,"""St. Charles, (LA)""",68.1,"28.0 - 75.9 (591)",9,9,13
22091,"""St. Helena, (LA)""",57.3,"28.0 - 75.9 (591)",8.8,4,14.9
22093,"""St. James, (LA)""",85.7,"76.0 - 91.3 (584)",9.5,1,11.4
22095,"""St. John the Baptist, (LA)""",101.2,"91.4 - 108.6 (588)",9.2,7,16
22097,"""St. Landry, (LA)""",199.9,"131.1 - 349.8 (586)",9.5,12,16.2
22099,"""St. Martin, (LA)""",84.8,"76.0 - 91.3 (584)",9.6,6,12.7
22101,"""St. Mary, (LA)""",95.1,"91.4 - 108.6 (588)",9,8,16
22103,"""St. Tammany, (LA)""",74.5,"28.0 - 75.9 (591)",9.3,8,13.7
22105,"""Tangipahoa, (LA)""",151.6,"131.1 - 349.8 (586)",8.9,6,17.4
22107,"""Tensas, (LA)""",-1,,9.2,1,10.6
22109,"""Terrebonne, (LA)""",113.9,"108.7 - 131.0 (582)",8.7,10,13
22113,"""Vermilion, (LA)""",180.6,"131.1 - 349.8 (586)",9.4,12,13.5
22115,"""Vernon, (LA)""",114.9,"108.7 - 131.0 (582)",9.5,2,9.6
22117,"""Washington, (LA)""",136.4,"131.1 - 349.8 (586)",9.1,4,16.9
22121,"""West Baton Rouge, (LA)""",73.5,"28.0 - 75.9 (591)",9,23,15.6
22125,"""West Feliciana, (LA)""",77,"76.0 - 91.3 (584)",9,2,14.5
22127,"""Winn, (LA)""",120.4,"108.7 - 131.0 (582)",9.4,11,10.1
28001,"""Adams, (MS)""",82.5,"76.0 - 91.3 (584)",9,5,15.7
28005,"""Amite, (MS)""",42.3,"28.0 - 75.9 (591)",9,0,14
28021,"""Claiborne, (MS)""",118.3,"108.7 - 131.0 (582)",9.2,0,24
28023,"""Clarke, (MS)""",132,"131.1 - 349.8 (586)",9.9,11,17.3
28029,"""Copiah, (MS)""",132.3,"131.1 - 349.8 (586)",9.7,0,16.8
28031,"""Covington, (MS)""",159,"131.1 - 349.8 (586)",9.9,6,12.2
28035,"""Forrest, (MS)""",144.4,"131.1 - 349.8 (586)",10.2,12,21.7
28037,"""Franklin, (MS)""",-1,,8.9,6,10.2
28039,"""George, (MS)""",127.8,"108.7 - 131.0 (582)",9.7,5,11.6
28041,"""Greene, (MS)""",216.1,"131.1 - 349.8 (586)",9.4,0,14.2
28045,"""Hancock, (MS)""",95.5,"91.4 - 108.6 (588)",9.4,2,15.8
28047,"""Harrison, (MS)""",106.3,"91.4 - 108.6 (588)",9.8,15,19.2
28059,"""Jackson, (MS)""",103.8,"91.4 - 108.6 (588)",10.1,13,14.6
28061,"""Jasper, (MS)""",123.6,"108.7 - 131.0 (582)",10,0,14.4
28063,"""Jefferson, (MS)""",-1,,8.9,0,15.1
28065,"""Jefferson Davis, (MS)""",83.3,"76.0 - 91.3 (584)",9.7,0,23.3
28067,"""Jones, (MS)""",71.5,"28.0 - 75.9 (591)",10.1,12,15.4
28073,"""Lamar, (MS)""",108.8,"108.7 - 131.0 (582)",9.7,5,16
28077,"""Lawrence, (MS)""",161.9,"131.1 - 349.8 (586)",9.6,0,15.4
28085,"""Lincoln, (MS)""",62.5,"28.0 - 75.9 (591)",9.5,6,13.3
28091,"""Marion, (MS)""",85.7,"76.0 - 91.3 (584)",9.4,7,18.3
28109,"""Pearl River, (MS)""",119.8,"108.7 - 131.0 (582)",9.3,1,15.3
28111,"""Perry, (MS)""",118.8,"108.7 - 131.0 (582)",9.6,0,13.5
28113,"""Pike, (MS)""",92.3,"91.4 - 108.6 (588)",9.2,14,14.7
28127,"""Simpson, (MS)""",125.3,"108.7 - 131.0 (582)",9.9,9,16.4
28129,"""Smith, (MS)""",112.8,"108.7 - 131.0 (582)",10.1,0,13.5
28131,"""Stone, (MS)""",153.9,"131.1 - 349.8 (586)",9.5,1,13.4
28147,"""Walthall, (MS)""",103,"91.4 - 108.6 (588)",9.1,4,13.9
28153,"""Wayne, (MS)""",168.3,"131.1 - 349.8 (586)",9.7,0,15.5
28157,"""Wilkinson, (MS)""",85.5,"76.0 - 91.3 (584)",8.7,0,15.9
01007,"""Bibb, (AL)""",79.1,"76.0 - 91.3 (584)",11.2,0,12.4
01033,"""Colbert, (AL)""",64.1,"28.0 - 75.9 (591)",10.7,2,15.7
