"cnty_fips","display_name","Value","theme_range","total_cost"
13097,"""Douglas, (GA)""",131.4,"26.6 - 148.6 (644)",21755
13111,"""Fannin, (GA)""",171.7,"148.7 - 175.5 (644)",17054
13113,"""Fayette, (GA)""",94.4,"26.6 - 148.6 (644)",16354
13115,"""Floyd, (GA)""",236.1,"204.2 - 242.8 (644)",20081
13117,"""Forsyth, (GA)""",104.8,"26.6 - 148.6 (644)",18217
13121,"""Fulton, (GA)""",98.8,"26.6 - 148.6 (644)",20325
13123,"""Gilmer, (GA)""",137.1,"26.6 - 148.6 (644)",17698
13129,"""Gordon, (GA)""",179.8,"175.6 - 204.1 (644)",18758
13135,"""Gwinnett, (GA)""",93.8,"26.6 - 148.6 (644)",19453
13143,"""Haralson, (GA)""",166.7,"148.7 - 175.5 (644)",20409
13145,"""Harris, (GA)""",173,"148.7 - 175.5 (644)",17481
13149,"""Heard, (GA)""",138.4,"26.6 - 148.6 (644)",19652
13151,"""Henry, (GA)""",93.6,"26.6 - 148.6 (644)",20028
13171,"""Lamar, (GA)""",176.4,"175.6 - 204.1 (644)",16934
13187,"""Lumpkin, (GA)""",203.1,"175.6 - 204.1 (644)",20400
13193,"""Macon, (GA)""",142.3,"26.6 - 148.6 (644)",22198
13197,"""Marion, (GA)""",191.6,"175.6 - 204.1 (644)",15606
13199,"""Meriwether, (GA)""",350.5,"242.9 - 651.5 (644)",23000
13207,"""Monroe, (GA)""",138.2,"26.6 - 148.6 (644)",19373
13213,"""Murray, (GA)""",228.4,"204.2 - 242.8 (644)",18855
13215,"""Muscogee, (GA)""",338.6,"242.9 - 651.5 (644)",20199
13223,"""Paulding, (GA)""",138.4,"26.6 - 148.6 (644)",19305
13227,"""Pickens, (GA)""",170.9,"148.7 - 175.5 (644)",17485
13231,"""Pike, (GA)""",138.5,"26.6 - 148.6 (644)",20519
13233,"""Polk, (GA)""",278.7,"242.9 - 651.5 (644)",20228
13247,"""Rockdale, (GA)""",128.7,"26.6 - 148.6 (644)",20550
13249,"""Schley, (GA)""",161.5,"148.7 - 175.5 (644)",16245
13255,"""Spalding, (GA)""",142.3,"26.6 - 148.6 (644)",19413
13263,"""Talbot, (GA)""",166.3,"148.7 - 175.5 (644)",16635
13269,"""Taylor, (GA)""",218.5,"204.2 - 242.8 (644)",22334
13285,"""Troup, (GA)""",211.9,"204.2 - 242.8 (644)",20450
13291,"""Union, (GA)""",89.5,"26.6 - 148.6 (644)",14740
13293,"""Upson, (GA)""",247.1,"242.9 - 651.5 (644)",18878
13295,"""Walker, (GA)""",180.3,"175.6 - 204.1 (644)",19213
13313,"""Whitfield, (GA)""",175.5,"148.7 - 175.5 (644)",18510
18025,"""Crawford, (IN)""",220.8,"204.2 - 242.8 (644)",19840
18037,"""Dubois, (IN)""",205,"204.2 - 242.8 (644)",17649
18043,"""Floyd, (IN)""",234.6,"204.2 - 242.8 (644)",21095
18061,"""Harrison, (IN)""",205.9,"204.2 - 242.8 (644)",22205
18123,"""Perry, (IN)""",215,"204.2 - 242.8 (644)",22848
18147,"""Spencer, (IN)""",181.7,"175.6 - 204.1 (644)",18348
21001,"""Adair, (KY)""",248.7,"242.9 - 651.5 (644)",22514
21003,"""Allen, (KY)""",229.8,"204.2 - 242.8 (644)",23213
21005,"""Anderson, (KY)""",170.1,"148.7 - 175.5 (644)",20165
21009,"""Barren, (KY)""",258.5,"242.9 - 651.5 (644)",19759
21017,"""Bourbon, (KY)""",259,"242.9 - 651.5 (644)",16858
21021,"""Boyle, (KY)""",191.5,"175.6 - 204.1 (644)",19241
21027,"""Breckinridge, (KY)""",219.1,"204.2 - 242.8 (644)",19468
21029,"""Bullitt, (KY)""",138.9,"26.6 - 148.6 (644)",20485
21031,"""Butler, (KY)""",247,"242.9 - 651.5 (644)",19674
21045,"""Casey, (KY)""",200.5,"175.6 - 204.1 (644)",24381
21049,"""Clark, (KY)""",303.2,"242.9 - 651.5 (644)",18504
21053,"""Clinton, (KY)""",221.8,"204.2 - 242.8 (644)",23723
21057,"""Cumberland, (KY)""",308.4,"242.9 - 651.5 (644)",22733
21059,"""Daviess, (KY)""",125.9,"26.6 - 148.6 (644)",18427
21061,"""Edmonson, (KY)""",231.6,"204.2 - 242.8 (644)",22101
21065,"""Estill, (KY)""",359.3,"242.9 - 651.5 (644)",20474
21067,"""Fayette, (KY)""",113.5,"26.6 - 148.6 (644)",20298
21073,"""Franklin, (KY)""",221,"204.2 - 242.8 (644)",28592
21079,"""Garrard, (KY)""",170.5,"148.7 - 175.5 (644)",19647
21085,"""Grayson, (KY)""",202.4,"175.6 - 204.1 (644)",19276
21087,"""Green, (KY)""",338,"242.9 - 651.5 (644)",25545
21091,"""Hancock, (KY)""",109.8,"26.6 - 148.6 (644)",16974
21093,"""Hardin, (KY)""",134.7,"26.6 - 148.6 (644)",19199
21099,"""Hart, (KY)""",126.5,"26.6 - 148.6 (644)",20398
21109,"""Jackson, (KY)""",371.1,"242.9 - 651.5 (644)",19119
21111,"""Jefferson, (KY)""",120.4,"26.6 - 148.6 (644)",20550
21113,"""Jessamine, (KY)""",130.1,"26.6 - 148.6 (644)",20212
21123,"""Larue, (KY)""",261.6,"242.9 - 651.5 (644)",20814
21125,"""Laurel, (KY)""",296.2,"242.9 - 651.5 (644)",19112
21137,"""Lincoln, (KY)""",253.7,"242.9 - 651.5 (644)",21106
21141,"""Logan, (KY)""",145.2,"26.6 - 148.6 (644)",19654
21147,"""McCreary, (KY)""",367.4,"242.9 - 651.5 (644)",20792
21151,"""Madison, (KY)""",82,"26.6 - 148.6 (644)",18820
21155,"""Marion, (KY)""",168.3,"148.7 - 175.5 (644)",20776
21163,"""Meade, (KY)""",182.7,"175.6 - 204.1 (644)",20412
21167,"""Mercer, (KY)""",165.2,"148.7 - 175.5 (644)",21243
21169,"""Metcalfe, (KY)""",256.1,"242.9 - 651.5 (644)",20144
21171,"""Monroe, (KY)""",370.9,"242.9 - 651.5 (644)",25301
21173,"""Montgomery, (KY)""",319.7,"242.9 - 651.5 (644)",18899
21177,"""Muhlenberg, (KY)""",308.4,"242.9 - 651.5 (644)",17998
21179,"""Nelson, (KY)""",193.3,"175.6 - 204.1 (644)",19255
21181,"""Nicholas, (KY)""",316.5,"242.9 - 651.5 (644)",17481
21183,"""Ohio, (KY)""",342.3,"242.9 - 651.5 (644)",19898
21199,"""Pulaski, (KY)""",300.1,"242.9 - 651.5 (644)",17441
21203,"""Rockcastle, (KY)""",195,"175.6 - 204.1 (644)",20065
21207,"""Russell, (KY)""",178.4,"175.6 - 204.1 (644)",20457
21209,"""Scott, (KY)""",322.5,"242.9 - 651.5 (644)",18909
21211,"""Shelby, (KY)""",87.6,"26.6 - 148.6 (644)",17959
21213,"""Simpson, (KY)""",262.7,"242.9 - 651.5 (644)",24977
21215,"""Spencer, (KY)""",107.2,"26.6 - 148.6 (644)",18409
21217,"""Taylor, (KY)""",232.2,"204.2 - 242.8 (644)",21533
21227,"""Warren, (KY)""",239.5,"204.2 - 242.8 (644)",20069
21229,"""Washington, (KY)""",178.7,"175.6 - 204.1 (644)",20464
21231,"""Wayne, (KY)""",267.2,"242.9 - 651.5 (644)",18453
21235,"""Whitley, (KY)""",444.8,"242.9 - 651.5 (644)",20903
21239,"""Woodford, (KY)""",176.5,"175.6 - 204.1 (644)",18072
37039,"""Cherokee, (NC)""",250.8,"242.9 - 651.5 (644)",18149
47001,"""Anderson, (TN)""",215.6,"204.2 - 242.8 (644)",19238
47003,"""Bedford, (TN)""",343.3,"242.9 - 651.5 (644)",17793
47007,"""Bledsoe, (TN)""",227.6,"204.2 - 242.8 (644)",18455
47009,"""Blount, (TN)""",160.6,"148.7 - 175.5 (644)",18448
47011,"""Bradley, (TN)""",326.2,"242.9 - 651.5 (644)",19395
47013,"""Campbell, (TN)""",349,"242.9 - 651.5 (644)",20759
47015,"""Cannon, (TN)""",262.4,"242.9 - 651.5 (644)",19011
47021,"""Cheatham, (TN)""",246.1,"242.9 - 651.5 (644)",18522
47027,"""Clay, (TN)""",294.1,"242.9 - 651.5 (644)",20023
47031,"""Coffee, (TN)""",376.8,"242.9 - 651.5 (644)",21241
47035,"""Cumberland, (TN)""",185.9,"175.6 - 204.1 (644)",16430
47037,"""Davidson, (TN)""",201.8,"175.6 - 204.1 (644)",20711
47041,"""DeKalb, (TN)""",254.7,"242.9 - 651.5 (644)",18492
47049,"""Fentress, (TN)""",271.9,"242.9 - 651.5 (644)",21763
47051,"""Franklin, (TN)""",308.3,"242.9 - 651.5 (644)",20646
47055,"""Giles, (TN)""",321.6,"242.9 - 651.5 (644)",20769
47061,"""Grundy, (TN)""",332.1,"242.9 - 651.5 (644)",21050
47065,"""Hamilton, (TN)""",207.4,"204.2 - 242.8 (644)",19564
47087,"""Jackson, (TN)""",259.5,"242.9 - 651.5 (644)",19346
47093,"""Knox, (TN)""",181.9,"175.6 - 204.1 (644)",18618
47103,"""Lincoln, (TN)""",394.6,"242.9 - 651.5 (644)",19063
47105,"""Loudon, (TN)""",162.8,"148.7 - 175.5 (644)",17632
47107,"""McMinn, (TN)""",252,"242.9 - 651.5 (644)",18905
47111,"""Macon, (TN)""",263.9,"242.9 - 651.5 (644)",19899
47115,"""Marion, (TN)""",333.2,"242.9 - 651.5 (644)",20958
47117,"""Marshall, (TN)""",269.4,"242.9 - 651.5 (644)",20419
47119,"""Maury, (TN)""",164.4,"148.7 - 175.5 (644)",19772
47121,"""Meigs, (TN)""",317.3,"242.9 - 651.5 (644)",16318
47123,"""Monroe, (TN)""",198.6,"175.6 - 204.1 (644)",18421
47127,"""Moore, (TN)""",339.7,"242.9 - 651.5 (644)",17227
47129,"""Morgan, (TN)""",235.2,"204.2 - 242.8 (644)",18004
47133,"""Overton, (TN)""",278.6,"242.9 - 651.5 (644)",21684
47137,"""Pickett, (TN)""",293,"242.9 - 651.5 (644)",25798
47139,"""Polk, (TN)""",283.7,"242.9 - 651.5 (644)",20439
47141,"""Putnam, (TN)""",232.3,"204.2 - 242.8 (644)",19502
47143,"""Rhea, (TN)""",321.6,"242.9 - 651.5 (644)",18430
47145,"""Roane, (TN)""",271,"242.9 - 651.5 (644)",18494
47147,"""Robertson, (TN)""",270.4,"242.9 - 651.5 (644)",18253
47149,"""Rutherford, (TN)""",213.6,"204.2 - 242.8 (644)",17902
47151,"""Scott, (TN)""",252.9,"242.9 - 651.5 (644)",20044
47153,"""Sequatchie, (TN)""",249.1,"242.9 - 651.5 (644)",17780
47159,"""Smith, (TN)""",217.3,"204.2 - 242.8 (644)",22393
47165,"""Sumner, (TN)""",201.1,"175.6 - 204.1 (644)",17931
47169,"""Trousdale, (TN)""",210.3,"204.2 - 242.8 (644)",23332
47175,"""Van Buren, (TN)""",234.5,"204.2 - 242.8 (644)",17167
47177,"""Warren, (TN)""",254.4,"242.9 - 651.5 (644)",18833
47185,"""White, (TN)""",224.5,"204.2 - 242.8 (644)",18650
47187,"""Williamson, (TN)""",156.9,"148.7 - 175.5 (644)",17078
47189,"""Wilson, (TN)""",192.6,"175.6 - 204.1 (644)",19839
13009,"""Baldwin, (GA)""",135.1,"26.6 - 148.6 (644)",18550
13011,"""Banks, (GA)""",124.2,"26.6 - 148.6 (644)",19690
13013,"""Barrow, (GA)""",103.5,"26.6 - 148.6 (644)",18942
13021,"""Bibb, (GA)""",205.3,"204.2 - 242.8 (644)",20797
13023,"""Bleckley, (GA)""",132.4,"26.6 - 148.6 (644)",22344
13031,"""Bulloch, (GA)""",131.8,"26.6 - 148.6 (644)",20954
13033,"""Burke, (GA)""",217.7,"204.2 - 242.8 (644)",20187
13043,"""Candler, (GA)""",234,"204.2 - 242.8 (644)",25281
13059,"""Clarke, (GA)""",111.2,"26.6 - 148.6 (644)",18576
13073,"""Columbia, (GA)""",87.3,"26.6 - 148.6 (644)",17758
13091,"""Dodge, (GA)""",200.4,"175.6 - 204.1 (644)",21129
13093,"""Dooly, (GA)""",121.2,"26.6 - 148.6 (644)",22166
13103,"""Effingham, (GA)""",177.4,"175.6 - 204.1 (644)",20340
13105,"""Elbert, (GA)""",229.5,"204.2 - 242.8 (644)",17108
13107,"""Emanuel, (GA)""",258.8,"242.9 - 651.5 (644)",19589
13109,"""Evans, (GA)""",149,"148.7 - 175.5 (644)",22269
13119,"""Franklin, (GA)""",250.4,"242.9 - 651.5 (644)",19083
13125,"""Glascock, (GA)""",207.1,"204.2 - 242.8 (644)",16855
13133,"""Greene, (GA)""",98.4,"26.6 - 148.6 (644)",16395
13137,"""Habersham, (GA)""",150,"148.7 - 175.5 (644)",16862
13139,"""Hall, (GA)""",123.1,"26.6 - 148.6 (644)",18460
13141,"""Hancock, (GA)""",113.4,"26.6 - 148.6 (644)",20509
13147,"""Hart, (GA)""",158.8,"148.7 - 175.5 (644)",17305
13153,"""Houston, (GA)""",147.6,"26.6 - 148.6 (644)",19193
13157,"""Jackson, (GA)""",123.7,"26.6 - 148.6 (644)",19483
13159,"""Jasper, (GA)""",178.8,"175.6 - 204.1 (644)",19659
13163,"""Jefferson, (GA)""",201.4,"175.6 - 204.1 (644)",20252
13165,"""Jenkins, (GA)""",115.3,"26.6 - 148.6 (644)",19492
13167,"""Johnson, (GA)""",230.1,"204.2 - 242.8 (644)",19958
13169,"""Jones, (GA)""",144.7,"26.6 - 148.6 (644)",18337
13175,"""Laurens, (GA)""",266.4,"242.9 - 651.5 (644)",17971
13181,"""Lincoln, (GA)""",113.6,"26.6 - 148.6 (644)",17839
13189,"""McDuffie, (GA)""",144,"26.6 - 148.6 (644)",21670
13195,"""Madison, (GA)""",139.4,"26.6 - 148.6 (644)",17229
13209,"""Montgomery, (GA)""",267.4,"242.9 - 651.5 (644)",19017
13211,"""Morgan, (GA)""",109.5,"26.6 - 148.6 (644)",15905
13217,"""Newton, (GA)""",117.3,"26.6 - 148.6 (644)",20748
13219,"""Oconee, (GA)""",91.7,"26.6 - 148.6 (644)",15289
13221,"""Oglethorpe, (GA)""",106,"26.6 - 148.6 (644)",18275
13225,"""Peach, (GA)""",186.5,"175.6 - 204.1 (644)",19966
13235,"""Pulaski, (GA)""",291.4,"242.9 - 651.5 (644)",18747
13237,"""Putnam, (GA)""",115,"26.6 - 148.6 (644)",16585
13241,"""Rabun, (GA)""",161.8,"148.7 - 175.5 (644)",17978
13245,"""Richmond, (GA)""",171.5,"148.7 - 175.5 (644)",21401
13251,"""Screven, (GA)""",182.4,"175.6 - 204.1 (644)",21325
13257,"""Stephens, (GA)""",193.6,"175.6 - 204.1 (644)",18050
13265,"""Taliaferro, (GA)""",115.3,"26.6 - 148.6 (644)",17380
13279,"""Toombs, (GA)""",273.2,"242.9 - 651.5 (644)",18143
13281,"""Towns, (GA)""",170.4,"148.7 - 175.5 (644)",15856
13283,"""Treutlen, (GA)""",236.6,"204.2 - 242.8 (644)",21086
13289,"""Twiggs, (GA)""",254,"242.9 - 651.5 (644)",18936
13297,"""Walton, (GA)""",149.3,"148.7 - 175.5 (644)",18705
13301,"""Warren, (GA)""",167.7,"148.7 - 175.5 (644)",18321
13303,"""Washington, (GA)""",139.5,"26.6 - 148.6 (644)",18738
13311,"""White, (GA)""",131.9,"26.6 - 148.6 (644)",17251
13317,"""Wilkes, (GA)""",130,"26.6 - 148.6 (644)",19520
13319,"""Wilkinson, (GA)""",305,"242.9 - 651.5 (644)",18202
21011,"""Bath, (KY)""",321.6,"242.9 - 651.5 (644)",17937
21013,"""Bell, (KY)""",446.5,"242.9 - 651.5 (644)",21820
21019,"""Boyd, (KY)""",269.7,"242.9 - 651.5 (644)",20510
21025,"""Breathitt, (KY)""",628.2,"242.9 - 651.5 (644)",21221
21043,"""Carter, (KY)""",213,"204.2 - 242.8 (644)",18179
21051,"""Clay, (KY)""",315.7,"242.9 - 651.5 (644)",22369
21063,"""Elliott, (KY)""",194.2,"175.6 - 204.1 (644)",22547
21069,"""Fleming, (KY)""",247,"242.9 - 651.5 (644)",20290
21071,"""Floyd, (KY)""",326.1,"242.9 - 651.5 (644)",22528
21095,"""Harlan, (KY)""",342.9,"242.9 - 651.5 (644)",19990
21115,"""Johnson, (KY)""",344.4,"242.9 - 651.5 (644)",20543
21119,"""Knott, (KY)""",341.5,"242.9 - 651.5 (644)",18820
21121,"""Knox, (KY)""",276,"242.9 - 651.5 (644)",21117
21127,"""Lawrence, (KY)""",241.2,"204.2 - 242.8 (644)",19489
21129,"""Lee, (KY)""",426.7,"242.9 - 651.5 (644)",23268
21131,"""Leslie, (KY)""",338.4,"242.9 - 651.5 (644)",23791
21133,"""Letcher, (KY)""",317.7,"242.9 - 651.5 (644)",20379
21153,"""Magoffin, (KY)""",293.5,"242.9 - 651.5 (644)",20868
21159,"""Martin, (KY)""",224.8,"204.2 - 242.8 (644)",24537
21165,"""Menifee, (KY)""",266.2,"242.9 - 651.5 (644)",19233
21175,"""Morgan, (KY)""",163.3,"148.7 - 175.5 (644)",21125
21189,"""Owsley, (KY)""",362.3,"242.9 - 651.5 (644)",18119
21193,"""Perry, (KY)""",440.8,"242.9 - 651.5 (644)",24263
21195,"""Pike, (KY)""",227.2,"204.2 - 242.8 (644)",20519
21197,"""Powell, (KY)""",344.4,"242.9 - 651.5 (644)",20556
21205,"""Rowan, (KY)""",172.2,"148.7 - 175.5 (644)",20352
21237,"""Wolfe, (KY)""",409.7,"242.9 - 651.5 (644)",18900
37003,"""Alexander, (NC)""",176.5,"175.6 - 204.1 (644)",18307
37005,"""Alleghany, (NC)""",167.2,"148.7 - 175.5 (644)",17120
37009,"""Ashe, (NC)""",146.1,"26.6 - 148.6 (644)",16967
37011,"""Avery, (NC)""",212.7,"204.2 - 242.8 (644)",18916
37021,"""Buncombe, (NC)""",152.6,"148.7 - 175.5 (644)",17871
37023,"""Burke, (NC)""",208.5,"204.2 - 242.8 (644)",17008
37027,"""Caldwell, (NC)""",244.4,"242.9 - 651.5 (644)",19225
37035,"""Catawba, (NC)""",180.9,"175.6 - 204.1 (644)",17599
37043,"""Clay, (NC)""",189.1,"175.6 - 204.1 (644)",16398
37045,"""Cleveland, (NC)""",188.2,"175.6 - 204.1 (644)",19194
37071,"""Gaston, (NC)""",196.7,"175.6 - 204.1 (644)",20655
37075,"""Graham, (NC)""",188.9,"175.6 - 204.1 (644)",17756
37087,"""Haywood, (NC)""",197.3,"175.6 - 204.1 (644)",18508
37089,"""Henderson, (NC)""",140,"26.6 - 148.6 (644)",18574
37097,"""Iredell, (NC)""",166.8,"148.7 - 175.5 (644)",18986
37099,"""Jackson, (NC)""",171.8,"148.7 - 175.5 (644)",18939
37109,"""Lincoln, (NC)""",179.8,"175.6 - 204.1 (644)",19002
37111,"""McDowell, (NC)""",194.2,"175.6 - 204.1 (644)",19232
37113,"""Macon, (NC)""",159.4,"148.7 - 175.5 (644)",18273
37115,"""Madison, (NC)""",201,"175.6 - 204.1 (644)",17917
37119,"""Mecklenburg, (NC)""",99.3,"26.6 - 148.6 (644)",18801
37121,"""Mitchell, (NC)""",220.3,"204.2 - 242.8 (644)",19443
37149,"""Polk, (NC)""",160.4,"148.7 - 175.5 (644)",18176
37161,"""Rutherford, (NC)""",194.1,"175.6 - 204.1 (644)",18300
37171,"""Surry, (NC)""",167.4,"148.7 - 175.5 (644)",18880
37173,"""Swain, (NC)""",204.1,"175.6 - 204.1 (644)",22509
37175,"""Transylvania, (NC)""",123.6,"26.6 - 148.6 (644)",17949
37189,"""Watauga, (NC)""",141.8,"26.6 - 148.6 (644)",16763
37193,"""Wilkes, (NC)""",183.6,"175.6 - 204.1 (644)",17626
37197,"""Yadkin, (NC)""",173.3,"148.7 - 175.5 (644)",18652
37199,"""Yancey, (NC)""",205.7,"204.2 - 242.8 (644)",17857
45001,"""Abbeville, (SC)""",160.3,"148.7 - 175.5 (644)",17050
45003,"""Aiken, (SC)""",138.8,"26.6 - 148.6 (644)",18390
45005,"""Allendale, (SC)""",190.6,"175.6 - 204.1 (644)",24110
45007,"""Anderson, (SC)""",217.3,"204.2 - 242.8 (644)",18059
45009,"""Bamberg, (SC)""",149.2,"148.7 - 175.5 (644)",18764
45011,"""Barnwell, (SC)""",193.8,"175.6 - 204.1 (644)",17676
45013,"""Beaufort, (SC)""",91.3,"26.6 - 148.6 (644)",16055
45017,"""Calhoun, (SC)""",182.2,"175.6 - 204.1 (644)",18593
45021,"""Cherokee, (SC)""",107.8,"26.6 - 148.6 (644)",20212
45023,"""Chester, (SC)""",311.3,"242.9 - 651.5 (644)",18544
45029,"""Colleton, (SC)""",214.1,"204.2 - 242.8 (644)",21202
45037,"""Edgefield, (SC)""",178,"175.6 - 204.1 (644)",18694
45039,"""Fairfield, (SC)""",251,"242.9 - 651.5 (644)",17687
45045,"""Greenville, (SC)""",151.5,"148.7 - 175.5 (644)",17319
45047,"""Greenwood, (SC)""",164.7,"148.7 - 175.5 (644)",19170
45049,"""Hampton, (SC)""",168.9,"148.7 - 175.5 (644)",20178
45053,"""Jasper, (SC)""",143.3,"26.6 - 148.6 (644)",19307
45057,"""Lancaster, (SC)""",148.5,"26.6 - 148.6 (644)",16954
45059,"""Laurens, (SC)""",167.6,"148.7 - 175.5 (644)",19245
45063,"""Lexington, (SC)""",159.2,"148.7 - 175.5 (644)",17149
45065,"""McCormick, (SC)""",114.1,"26.6 - 148.6 (644)",18340
45071,"""Newberry, (SC)""",157.4,"148.7 - 175.5 (644)",17714
45073,"""Oconee, (SC)""",187.4,"175.6 - 204.1 (644)",17561
45075,"""Orangeburg, (SC)""",136.9,"26.6 - 148.6 (644)",19512
45077,"""Pickens, (SC)""",273.3,"242.9 - 651.5 (644)",17299
45079,"""Richland, (SC)""",183.4,"175.6 - 204.1 (644)",16942
45081,"""Saluda, (SC)""",166,"148.7 - 175.5 (644)",17828
45083,"""Spartanburg, (SC)""",185.7,"175.6 - 204.1 (644)",19374
45087,"""Union, (SC)""",184.6,"175.6 - 204.1 (644)",19304
45091,"""York, (SC)""",152,"148.7 - 175.5 (644)",17545
47019,"""Carter, (TN)""",232.4,"204.2 - 242.8 (644)",19260
47025,"""Claiborne, (TN)""",345.1,"242.9 - 651.5 (644)",21609
47029,"""Cocke, (TN)""",422.1,"242.9 - 651.5 (644)",19204
47057,"""Grainger, (TN)""",222.6,"204.2 - 242.8 (644)",18901
47059,"""Greene, (TN)""",223.8,"204.2 - 242.8 (644)",18920
47063,"""Hamblen, (TN)""",223.9,"204.2 - 242.8 (644)",19520
47067,"""Hancock, (TN)""",279,"242.9 - 651.5 (644)",19046
47073,"""Hawkins, (TN)""",231.5,"204.2 - 242.8 (644)",18137
47089,"""Jefferson, (TN)""",214,"204.2 - 242.8 (644)",19607
47091,"""Johnson, (TN)""",207,"204.2 - 242.8 (644)",20665
47155,"""Sevier, (TN)""",236.8,"204.2 - 242.8 (644)",17984
47163,"""Sullivan, (TN)""",279.4,"242.9 - 651.5 (644)",19040
47171,"""Unicoi, (TN)""",219.8,"204.2 - 242.8 (644)",20178
47173,"""Union, (TN)""",222.8,"204.2 - 242.8 (644)",19772
47179,"""Washington, (TN)""",214.7,"204.2 - 242.8 (644)",18058
51021,"""Bland, (VA)""",230.5,"204.2 - 242.8 (644)",17984
51027,"""Buchanan, (VA)""",252.8,"242.9 - 651.5 (644)",20660
51035,"""Carroll, (VA)""",148.8,"148.7 - 175.5 (644)",19009
51051,"""Dickenson, (VA)""",243.2,"242.9 - 651.5 (644)",19781
51071,"""Giles, (VA)""",245.1,"242.9 - 651.5 (644)",19399
51077,"""Grayson, (VA)""",141.4,"26.6 - 148.6 (644)",17689
51105,"""Lee, (VA)""",257.7,"242.9 - 651.5 (644)",19554
51155,"""Pulaski, (VA)""",213.9,"204.2 - 242.8 (644)",19349
51167,"""Russell, (VA)""",262.9,"242.9 - 651.5 (644)",18881
51169,"""Scott, (VA)""",259.6,"242.9 - 651.5 (644)",21460
51173,"""Smyth, (VA)""",217.7,"204.2 - 242.8 (644)",21584
51185,"""Tazewell, (VA)""",236.9,"204.2 - 242.8 (644)",18923
51191,"""Washington, (VA)""",180.6,"175.6 - 204.1 (644)",18362
51195,"""Wise, (VA)""",258.5,"242.9 - 651.5 (644)",20123
51197,"""Wythe, (VA)""",231.7,"204.2 - 242.8 (644)",20549
51520,"""Bristol, (VA)""",311,"242.9 - 651.5 (644)",20353
51640,"""Galax, (VA)""",159.1,"148.7 - 175.5 (644)",21069
51720,"""Norton, (VA)""",258.3,"242.9 - 651.5 (644)",17554
54005,"""Boone, (WV)""",261.4,"242.9 - 651.5 (644)",21150
54019,"""Fayette, (WV)""",283.9,"242.9 - 651.5 (644)",22987
54039,"""Kanawha, (WV)""",229.6,"204.2 - 242.8 (644)",18846
54043,"""Lincoln, (WV)""",240.8,"204.2 - 242.8 (644)",17801
54045,"""Logan, (WV)""",281.1,"242.9 - 651.5 (644)",21811
54047,"""McDowell, (WV)""",301.5,"242.9 - 651.5 (644)",18223
54055,"""Mercer, (WV)""",226.4,"204.2 - 242.8 (644)",18246
54059,"""Mingo, (WV)""",344.5,"242.9 - 651.5 (644)",21595
54067,"""Nicholas, (WV)""",224.9,"204.2 - 242.8 (644)",20565
54081,"""Raleigh, (WV)""",314.1,"242.9 - 651.5 (644)",21219
54089,"""Summers, (WV)""",275.7,"242.9 - 651.5 (644)",21023
54099,"""Wayne, (WV)""",204.7,"204.2 - 242.8 (644)",20242
54109,"""Wyoming, (WV)""",343.8,"242.9 - 651.5 (644)",23906
18001,"""Adams, (IN)""",167.8,"148.7 - 175.5 (644)",16627
18003,"""Allen, (IN)""",163.9,"148.7 - 175.5 (644)",18713
18005,"""Bartholomew, (IN)""",171.5,"148.7 - 175.5 (644)",18803
18009,"""Blackford, (IN)""",189.8,"175.6 - 204.1 (644)",19768
18011,"""Boone, (IN)""",201.5,"175.6 - 204.1 (644)",18255
18013,"""Brown, (IN)""",152.7,"148.7 - 175.5 (644)",16780
18015,"""Carroll, (IN)""",163.1,"148.7 - 175.5 (644)",19699
18017,"""Cass, (IN)""",197.8,"175.6 - 204.1 (644)",18034
18019,"""Clark, (IN)""",234.6,"204.2 - 242.8 (644)",22724
18021,"""Clay, (IN)""",283.9,"242.9 - 651.5 (644)",18718
18023,"""Clinton, (IN)""",195.6,"175.6 - 204.1 (644)",18828
18027,"""Daviess, (IN)""",210.1,"204.2 - 242.8 (644)",20206
18029,"""Dearborn, (IN)""",204.7,"204.2 - 242.8 (644)",21320
18031,"""Decatur, (IN)""",209.1,"204.2 - 242.8 (644)",19402
18033,"""DeKalb, (IN)""",204.4,"204.2 - 242.8 (644)",18163
18035,"""Delaware, (IN)""",195.5,"175.6 - 204.1 (644)",21286
18039,"""Elkhart, (IN)""",202.3,"175.6 - 204.1 (644)",16099
18041,"""Fayette, (IN)""",322.4,"242.9 - 651.5 (644)",18025
18047,"""Franklin, (IN)""",187.6,"175.6 - 204.1 (644)",19190
18049,"""Fulton, (IN)""",223.2,"204.2 - 242.8 (644)",18414
18053,"""Grant, (IN)""",304.8,"242.9 - 651.5 (644)",19346
18055,"""Greene, (IN)""",227.3,"204.2 - 242.8 (644)",21531
18057,"""Hamilton, (IN)""",156.7,"148.7 - 175.5 (644)",17614
18059,"""Hancock, (IN)""",164.8,"148.7 - 175.5 (644)",19302
18063,"""Hendricks, (IN)""",173.2,"148.7 - 175.5 (644)",18044
18065,"""Henry, (IN)""",215.4,"204.2 - 242.8 (644)",18583
18067,"""Howard, (IN)""",247.4,"242.9 - 651.5 (644)",20034
18069,"""Huntington, (IN)""",199.3,"175.6 - 204.1 (644)",16611
18071,"""Jackson, (IN)""",172.7,"148.7 - 175.5 (644)",15784
18073,"""Jasper, (IN)""",245.3,"242.9 - 651.5 (644)",20568
18075,"""Jay, (IN)""",218.3,"204.2 - 242.8 (644)",18452
