"cnty_fips","display_name","Value","theme_range","pac_inc"
38015,"""Burleigh, (ND)""",108.4,"26.6 - 148.6 (644)",1693
38017,"""Cass, (ND)""",108.8,"26.6 - 148.6 (644)",2026
38019,"""Cavalier, (ND)""",175.5,"148.7 - 175.5 (644)",1589
38021,"""Dickey, (ND)""",208.7,"204.2 - 242.8 (644)",2578
38023,"""Divide, (ND)""",159,"148.7 - 175.5 (644)",3410
38025,"""Dunn, (ND)""",182.6,"175.6 - 204.1 (644)",893
38027,"""Eddy, (ND)""",208.1,"204.2 - 242.8 (644)",1528
38029,"""Emmons, (ND)""",205.6,"204.2 - 242.8 (644)",3728
38031,"""Foster, (ND)""",203.9,"175.6 - 204.1 (644)",2088
38033,"""Golden Valley, (ND)""",196.5,"175.6 - 204.1 (644)",1617
38035,"""Grand Forks, (ND)""",174.6,"148.7 - 175.5 (644)",1962
38037,"""Grant, (ND)""",124.7,"26.6 - 148.6 (644)",2126
38039,"""Griggs, (ND)""",161.1,"148.7 - 175.5 (644)",2838
38041,"""Hettinger, (ND)""",161.7,"148.7 - 175.5 (644)",1267
38043,"""Kidder, (ND)""",150.4,"148.7 - 175.5 (644)",1426
38045,"""LaMoure, (ND)""",158.2,"148.7 - 175.5 (644)",1410
38047,"""Logan, (ND)""",204.2,"204.2 - 242.8 (644)",901
38049,"""McHenry, (ND)""",183.6,"175.6 - 204.1 (644)",2319
38051,"""McIntosh, (ND)""",194.5,"175.6 - 204.1 (644)",2945
38053,"""McKenzie, (ND)""",238.6,"204.2 - 242.8 (644)",3626
38055,"""McLean, (ND)""",158,"148.7 - 175.5 (644)",1829
38057,"""Mercer, (ND)""",161.5,"148.7 - 175.5 (644)",1651
38059,"""Morton, (ND)""",151.6,"148.7 - 175.5 (644)",2098
38061,"""Mountrail, (ND)""",390.4,"242.9 - 651.5 (644)",3812
38063,"""Nelson, (ND)""",186.4,"175.6 - 204.1 (644)",1289
38065,"""Oliver, (ND)""",123.1,"26.6 - 148.6 (644)",895
38067,"""Pembina, (ND)""",170,"148.7 - 175.5 (644)",2277
38069,"""Pierce, (ND)""",216.1,"204.2 - 242.8 (644)",3393
38071,"""Ramsey, (ND)""",214.7,"204.2 - 242.8 (644)",1888
38073,"""Ransom, (ND)""",255.5,"242.9 - 651.5 (644)",2624
38075,"""Renville, (ND)""",184.2,"175.6 - 204.1 (644)",322
38077,"""Richland, (ND)""",181.4,"175.6 - 204.1 (644)",2526
38079,"""Rolette, (ND)""",270.9,"242.9 - 651.5 (644)",1867
38081,"""Sargent, (ND)""",204.3,"204.2 - 242.8 (644)",4145
38083,"""Sheridan, (ND)""",130.8,"26.6 - 148.6 (644)",812
38085,"""Sioux, (ND)""",437.8,"242.9 - 651.5 (644)",4587
38087,"""Slope, (ND)""",172.1,"148.7 - 175.5 (644)",1611
38089,"""Stark, (ND)""",159,"148.7 - 175.5 (644)",890
38091,"""Steele, (ND)""",133,"26.6 - 148.6 (644)",364
38093,"""Stutsman, (ND)""",200.1,"175.6 - 204.1 (644)",3080
38095,"""Towner, (ND)""",195.9,"175.6 - 204.1 (644)",3324
38097,"""Traill, (ND)""",122.4,"26.6 - 148.6 (644)",3450
38099,"""Walsh, (ND)""",176.7,"175.6 - 204.1 (644)",2987
38101,"""Ward, (ND)""",151.8,"148.7 - 175.5 (644)",1887
38103,"""Wells, (ND)""",209.9,"204.2 - 242.8 (644)",2495
38105,"""Williams, (ND)""",201.6,"175.6 - 204.1 (644)",2102
41001,"""Baker, (OR)""",163.1,"148.7 - 175.5 (644)",2499
41049,"""Morrow, (OR)""",160.3,"148.7 - 175.5 (644)",1300
41059,"""Umatilla, (OR)""",138.7,"26.6 - 148.6 (644)",2382
41061,"""Union, (OR)""",139.7,"26.6 - 148.6 (644)",1546
41063,"""Wallowa, (OR)""",133.9,"26.6 - 148.6 (644)",3320
46013,"""Brown, (SD)""",205,"204.2 - 242.8 (644)",2119
46019,"""Butte, (SD)""",209.2,"204.2 - 242.8 (644)",3013
46021,"""Campbell, (SD)""",206,"204.2 - 242.8 (644)",948
46025,"""Clark, (SD)""",196.1,"175.6 - 204.1 (644)",3625
46029,"""Codington, (SD)""",197.9,"175.6 - 204.1 (644)",1293
46031,"""Corson, (SD)""",438.3,"242.9 - 651.5 (644)",1431
46037,"""Day, (SD)""",209.4,"204.2 - 242.8 (644)",2013
46039,"""Deuel, (SD)""",196.2,"175.6 - 204.1 (644)",3403
46041,"""Dewey, (SD)""",131.8,"26.6 - 148.6 (644)",3184
46045,"""Edmunds, (SD)""",204.9,"204.2 - 242.8 (644)",1851
46049,"""Faulk, (SD)""",209.4,"204.2 - 242.8 (644)",4125
46051,"""Grant, (SD)""",209.1,"204.2 - 242.8 (644)",2668
46057,"""Hamlin, (SD)""",203.7,"175.6 - 204.1 (644)",3184
46063,"""Harding, (SD)""",216.3,"204.2 - 242.8 (644)",3658
46089,"""McPherson, (SD)""",204.8,"204.2 - 242.8 (644)",1369
46091,"""Marshall, (SD)""",201.7,"175.6 - 204.1 (644)",1012
46105,"""Perkins, (SD)""",246.6,"242.9 - 651.5 (644)",1989
46107,"""Potter, (SD)""",164,"148.7 - 175.5 (644)",3136
46109,"""Roberts, (SD)""",197.5,"175.6 - 204.1 (644)",2540
46115,"""Spink, (SD)""",197.7,"175.6 - 204.1 (644)",1734
46119,"""Sully, (SD)""",160.1,"148.7 - 175.5 (644)",141
46129,"""Walworth, (SD)""",174.8,"148.7 - 175.5 (644)",1528
46137,"""Ziebach, (SD)""",184.8,"175.6 - 204.1 (644)",2630
53001,"""Adams, (WA)""",187.6,"175.6 - 204.1 (644)",5052
53003,"""Asotin, (WA)""",132.7,"26.6 - 148.6 (644)",2227
53005,"""Benton, (WA)""",190.1,"175.6 - 204.1 (644)",2455
53013,"""Columbia, (WA)""",154.4,"148.7 - 175.5 (644)",3589
53017,"""Douglas, (WA)""",154.6,"148.7 - 175.5 (644)",1099
53019,"""Ferry, (WA)""",206.7,"204.2 - 242.8 (644)",2422
53021,"""Franklin, (WA)""",144.8,"26.6 - 148.6 (644)",1856
53023,"""Garfield, (WA)""",170.1,"148.7 - 175.5 (644)",3925
53025,"""Grant, (WA)""",199,"175.6 - 204.1 (644)",2277
53043,"""Lincoln, (WA)""",216.7,"204.2 - 242.8 (644)",4286
53051,"""Pend Oreille, (WA)""",177.4,"175.6 - 204.1 (644)",2272
53063,"""Spokane, (WA)""",149.8,"148.7 - 175.5 (644)",2630
53065,"""Stevens, (WA)""",227.4,"204.2 - 242.8 (644)",2754
53071,"""Walla Walla, (WA)""",150.9,"148.7 - 175.5 (644)",2396
53075,"""Whitman, (WA)""",186.7,"175.6 - 204.1 (644)",2650
56033,"""Sheridan, (WY)""",179.2,"175.6 - 204.1 (644)",2621
01003,"""Baldwin, (AL)""",184.7,"175.6 - 204.1 (644)",2246
01005,"""Barbour, (AL)""",141.1,"26.6 - 148.6 (644)",4280
01011,"""Bullock, (AL)""",142.5,"26.6 - 148.6 (644)",4720
01013,"""Butler, (AL)""",184.9,"175.6 - 204.1 (644)",2920
01023,"""Choctaw, (AL)""",318.4,"242.9 - 651.5 (644)",5558
01025,"""Clarke, (AL)""",247.5,"242.9 - 651.5 (644)",2838
01031,"""Coffee, (AL)""",246.2,"242.9 - 651.5 (644)",2785
01035,"""Conecuh, (AL)""",216.8,"204.2 - 242.8 (644)",2837
01039,"""Covington, (AL)""",251.2,"242.9 - 651.5 (644)",3626
01041,"""Crenshaw, (AL)""",220.7,"204.2 - 242.8 (644)",3595
01045,"""Dale, (AL)""",153,"148.7 - 175.5 (644)",4182
01053,"""Escambia, (AL)""",254.4,"242.9 - 651.5 (644)",3447
01061,"""Geneva, (AL)""",215.1,"204.2 - 242.8 (644)",3475
01067,"""Henry, (AL)""",161.6,"148.7 - 175.5 (644)",3109
01069,"""Houston, (AL)""",133.5,"26.6 - 148.6 (644)",3248
01097,"""Mobile, (AL)""",221.5,"204.2 - 242.8 (644)",3063
01099,"""Monroe, (AL)""",171.3,"148.7 - 175.5 (644)",3137
01109,"""Pike, (AL)""",138.1,"26.6 - 148.6 (644)",3305
01129,"""Washington, (AL)""",249.1,"242.9 - 651.5 (644)",3187
01131,"""Wilcox, (AL)""",175.7,"175.6 - 204.1 (644)",2670
12001,"""Alachua, (FL)""",134.5,"26.6 - 148.6 (644)",3619
12003,"""Baker, (FL)""",221.1,"204.2 - 242.8 (644)",4807
12005,"""Bay, (FL)""",222.2,"204.2 - 242.8 (644)",4182
12007,"""Bradford, (FL)""",208.8,"204.2 - 242.8 (644)",4410
12009,"""Brevard, (FL)""",198.4,"175.6 - 204.1 (644)",2822
12013,"""Calhoun, (FL)""",213.4,"204.2 - 242.8 (644)",4728
12015,"""Charlotte, (FL)""",151.7,"148.7 - 175.5 (644)",2723
12017,"""Citrus, (FL)""",247.4,"242.9 - 651.5 (644)",2497
12019,"""Clay, (FL)""",157,"148.7 - 175.5 (644)",3437
12021,"""Collier, (FL)""",117.6,"26.6 - 148.6 (644)",1916
12023,"""Columbia, (FL)""",226.2,"204.2 - 242.8 (644)",4791
12027,"""DeSoto, (FL)""",156.9,"148.7 - 175.5 (644)",3145
12029,"""Dixie, (FL)""",225.2,"204.2 - 242.8 (644)",5273
12031,"""Duval, (FL)""",183.4,"175.6 - 204.1 (644)",4189
12033,"""Escambia, (FL)""",179.5,"175.6 - 204.1 (644)",3696
12035,"""Flagler, (FL)""",159.5,"148.7 - 175.5 (644)",2741
12037,"""Franklin, (FL)""",194.3,"175.6 - 204.1 (644)",3193
12039,"""Gadsden, (FL)""",159.4,"148.7 - 175.5 (644)",3074
12041,"""Gilchrist, (FL)""",175.3,"148.7 - 175.5 (644)",3718
12043,"""Glades, (FL)""",168.5,"148.7 - 175.5 (644)",3191
12045,"""Gulf, (FL)""",216.2,"204.2 - 242.8 (644)",4334
12047,"""Hamilton, (FL)""",243.7,"242.9 - 651.5 (644)",4709
12049,"""Hardee, (FL)""",179.3,"175.6 - 204.1 (644)",3923
12051,"""Hendry, (FL)""",240.4,"204.2 - 242.8 (644)",4250
12053,"""Hernando, (FL)""",210.8,"204.2 - 242.8 (644)",3075
12055,"""Highlands, (FL)""",171.2,"148.7 - 175.5 (644)",3582
12057,"""Hillsborough, (FL)""",184,"175.6 - 204.1 (644)",4135
12059,"""Holmes, (FL)""",242,"204.2 - 242.8 (644)",3810
12061,"""Indian River, (FL)""",188.3,"175.6 - 204.1 (644)",2298
12063,"""Jackson, (FL)""",214.6,"204.2 - 242.8 (644)",4050
12065,"""Jefferson, (FL)""",184.4,"175.6 - 204.1 (644)",5339
12067,"""Lafayette, (FL)""",241.1,"204.2 - 242.8 (644)",5462
12069,"""Lake, (FL)""",196.1,"175.6 - 204.1 (644)",2509
12071,"""Lee, (FL)""",148.6,"26.6 - 148.6 (644)",2516
12073,"""Leon, (FL)""",148.9,"148.7 - 175.5 (644)",3792
12075,"""Levy, (FL)""",235.9,"204.2 - 242.8 (644)",4212
12077,"""Liberty, (FL)""",187.9,"175.6 - 204.1 (644)",5291
12079,"""Madison, (FL)""",226.6,"204.2 - 242.8 (644)",5377
12081,"""Manatee, (FL)""",168.8,"148.7 - 175.5 (644)",3047
12083,"""Marion, (FL)""",274.4,"242.9 - 651.5 (644)",2725
12087,"""Monroe, (FL)""",183.1,"175.6 - 204.1 (644)",2543
12089,"""Nassau, (FL)""",178.5,"175.6 - 204.1 (644)",2457
12091,"""Okaloosa, (FL)""",144.5,"26.6 - 148.6 (644)",2971
12093,"""Okeechobee, (FL)""",248.7,"242.9 - 651.5 (644)",3991
12095,"""Orange, (FL)""",170.4,"148.7 - 175.5 (644)",3599
12097,"""Osceola, (FL)""",217,"204.2 - 242.8 (644)",3805
12101,"""Pasco, (FL)""",184.8,"175.6 - 204.1 (644)",4176
12103,"""Pinellas, (FL)""",181.9,"175.6 - 204.1 (644)",4907
12105,"""Polk, (FL)""",189.3,"175.6 - 204.1 (644)",3433
12107,"""Putnam, (FL)""",202.5,"175.6 - 204.1 (644)",3907
12109,"""St. Johns, (FL)""",139.8,"26.6 - 148.6 (644)",2510
12113,"""Santa Rosa, (FL)""",168,"148.7 - 175.5 (644)",3296
12115,"""Sarasota, (FL)""",124,"26.6 - 148.6 (644)",2444
12117,"""Seminole, (FL)""",156.2,"148.7 - 175.5 (644)",3412
12119,"""Sumter, (FL)""",194.3,"175.6 - 204.1 (644)",2238
12121,"""Suwannee, (FL)""",253.3,"242.9 - 651.5 (644)",3476
12123,"""Taylor, (FL)""",224,"204.2 - 242.8 (644)",3573
12125,"""Union, (FL)""",365.2,"242.9 - 651.5 (644)",4358
12127,"""Volusia, (FL)""",214.9,"204.2 - 242.8 (644)",3028
12129,"""Wakulla, (FL)""",182.1,"175.6 - 204.1 (644)",3398
12131,"""Walton, (FL)""",170.5,"148.7 - 175.5 (644)",2726
12133,"""Washington, (FL)""",281.7,"242.9 - 651.5 (644)",5020
13001,"""Appling, (GA)""",279.3,"242.9 - 651.5 (644)",2339
13003,"""Atkinson, (GA)""",176.7,"175.6 - 204.1 (644)",1867
13005,"""Bacon, (GA)""",274.3,"242.9 - 651.5 (644)",2929
13007,"""Baker, (GA)""",144,"26.6 - 148.6 (644)",5585
13017,"""Ben Hill, (GA)""",242.9,"242.9 - 651.5 (644)",1840
13019,"""Berrien, (GA)""",263.4,"242.9 - 651.5 (644)",3998
13025,"""Brantley, (GA)""",269.3,"242.9 - 651.5 (644)",2875
13027,"""Brooks, (GA)""",199.6,"175.6 - 204.1 (644)",5253
13029,"""Bryan, (GA)""",162.6,"148.7 - 175.5 (644)",2615
13037,"""Calhoun, (GA)""",120,"26.6 - 148.6 (644)",3134
13039,"""Camden, (GA)""",205.4,"204.2 - 242.8 (644)",2230
13049,"""Charlton, (GA)""",114.3,"26.6 - 148.6 (644)",3136
13051,"""Chatham, (GA)""",109.9,"26.6 - 148.6 (644)",3461
13061,"""Clay, (GA)""",188.1,"175.6 - 204.1 (644)",2490
13065,"""Clinch, (GA)""",336.3,"242.9 - 651.5 (644)",5146
13069,"""Coffee, (GA)""",238.3,"204.2 - 242.8 (644)",2394
13071,"""Colquitt, (GA)""",180.9,"175.6 - 204.1 (644)",3209
13075,"""Cook, (GA)""",268.7,"242.9 - 651.5 (644)",2001
13081,"""Crisp, (GA)""",159.2,"148.7 - 175.5 (644)",2062
13087,"""Decatur, (GA)""",175.1,"148.7 - 175.5 (644)",2606
13095,"""Dougherty, (GA)""",110.4,"26.6 - 148.6 (644)",2716
13099,"""Early, (GA)""",134.1,"26.6 - 148.6 (644)",3318
13101,"""Echols, (GA)""",179.6,"175.6 - 204.1 (644)",883
13127,"""Glynn, (GA)""",175.3,"148.7 - 175.5 (644)",2841
13131,"""Grady, (GA)""",179.2,"175.6 - 204.1 (644)",2577
13155,"""Irwin, (GA)""",230,"204.2 - 242.8 (644)",2539
13161,"""Jeff Davis, (GA)""",301.1,"242.9 - 651.5 (644)",4309
13173,"""Lanier, (GA)""",180,"175.6 - 204.1 (644)",3211
13177,"""Lee, (GA)""",202.6,"175.6 - 204.1 (644)",2342
13179,"""Liberty, (GA)""",137.3,"26.6 - 148.6 (644)",3450
13183,"""Long, (GA)""",151.3,"148.7 - 175.5 (644)",2652
13185,"""Lowndes, (GA)""",202.7,"175.6 - 204.1 (644)",3020
13191,"""McIntosh, (GA)""",135.2,"26.6 - 148.6 (644)",2573
13201,"""Miller, (GA)""",154.4,"148.7 - 175.5 (644)",9789
13205,"""Mitchell, (GA)""",257,"242.9 - 651.5 (644)",2662
13229,"""Pierce, (GA)""",232.2,"204.2 - 242.8 (644)",2569
13239,"""Quitman, (GA)""",132.4,"26.6 - 148.6 (644)",2352
13243,"""Randolph, (GA)""",89.7,"26.6 - 148.6 (644)",1322
13253,"""Seminole, (GA)""",174.1,"148.7 - 175.5 (644)",3132
13259,"""Stewart, (GA)""",136.5,"26.6 - 148.6 (644)",3757
13261,"""Sumter, (GA)""",180.1,"175.6 - 204.1 (644)",2806
13267,"""Tattnall, (GA)""",214.6,"204.2 - 242.8 (644)",3956
13271,"""Telfair, (GA)""",118.6,"26.6 - 148.6 (644)",4512
13273,"""Terrell, (GA)""",102.1,"26.6 - 148.6 (644)",2156
13275,"""Thomas, (GA)""",185.8,"175.6 - 204.1 (644)",3716
13277,"""Tift, (GA)""",191,"175.6 - 204.1 (644)",2922
13287,"""Turner, (GA)""",191.3,"175.6 - 204.1 (644)",3092
13299,"""Ware, (GA)""",254.5,"242.9 - 651.5 (644)",3636
13305,"""Wayne, (GA)""",198,"175.6 - 204.1 (644)",3113
13307,"""Webster, (GA)""",130.7,"26.6 - 148.6 (644)",4189
13309,"""Wheeler, (GA)""",155.6,"148.7 - 175.5 (644)",4662
13315,"""Wilcox, (GA)""",226.2,"204.2 - 242.8 (644)",4177
13321,"""Worth, (GA)""",109.2,"26.6 - 148.6 (644)",3390
22001,"""Acadia, (LA)""",221,"204.2 - 242.8 (644)",5135
22003,"""Allen, (LA)""",230,"204.2 - 242.8 (644)",4480
22005,"""Ascension, (LA)""",160.5,"148.7 - 175.5 (644)",4131
22007,"""Assumption, (LA)""",206.1,"204.2 - 242.8 (644)",3965
22009,"""Avoyelles, (LA)""",288.7,"242.9 - 651.5 (644)",6481
22011,"""Beauregard, (LA)""",310.9,"242.9 - 651.5 (644)",4638
22019,"""Calcasieu, (LA)""",220,"204.2 - 242.8 (644)",3633
22021,"""Caldwell, (LA)""",81.5,"26.6 - 148.6 (644)",5864
22023,"""Cameron, (LA)""",177.6,"175.6 - 204.1 (644)",3338
22025,"""Catahoula, (LA)""",227.9,"204.2 - 242.8 (644)",5029
22029,"""Concordia, (LA)""",159.4,"148.7 - 175.5 (644)",6099
22033,"""East Baton Rouge, (LA)""",197.6,"175.6 - 204.1 (644)",3779
22037,"""East Feliciana, (LA)""",366.8,"242.9 - 651.5 (644)",4200
22039,"""Evangeline, (LA)""",269.8,"242.9 - 651.5 (644)",7222
22043,"""Grant, (LA)""",211,"204.2 - 242.8 (644)",4995
22045,"""Iberia, (LA)""",308.5,"242.9 - 651.5 (644)",4492
22047,"""Iberville, (LA)""",126.4,"26.6 - 148.6 (644)",5639
22051,"""Jefferson, (LA)""",153.4,"148.7 - 175.5 (644)",3575
22053,"""Jefferson Davis, (LA)""",159.5,"148.7 - 175.5 (644)",4602
22055,"""Lafayette, (LA)""",189.6,"175.6 - 204.1 (644)",3502
22057,"""Lafourche, (LA)""",169.7,"148.7 - 175.5 (644)",3060
22059,"""La Salle, (LA)""",142.9,"26.6 - 148.6 (644)",5430
22063,"""Livingston, (LA)""",149.6,"148.7 - 175.5 (644)",3967
22069,"""Natchitoches, (LA)""",206.4,"204.2 - 242.8 (644)",6373
22071,"""Orleans, (LA)""",126.2,"26.6 - 148.6 (644)",3847
22075,"""Plaquemines, (LA)""",124.4,"26.6 - 148.6 (644)",3884
22077,"""Pointe Coupee, (LA)""",233,"204.2 - 242.8 (644)",4954
22079,"""Rapides, (LA)""",225.9,"204.2 - 242.8 (644)",4475
22081,"""Red River, (LA)""",176.5,"175.6 - 204.1 (644)",10855
22085,"""Sabine, (LA)""",170.3,"148.7 - 175.5 (644)",5372
22087,"""St. Bernard, (LA)""",195.1,"175.6 - 204.1 (644)",3710
22089,"""St. Charles, (LA)""",146.4,"26.6 - 148.6 (644)",3451
22091,"""St. Helena, (LA)""",135.6,"26.6 - 148.6 (644)",5880
22093,"""St. James, (LA)""",171.1,"148.7 - 175.5 (644)",4424
22095,"""St. John the Baptist, (LA)""",195.7,"175.6 - 204.1 (644)",4726
22097,"""St. Landry, (LA)""",381,"242.9 - 651.5 (644)",4963
22099,"""St. Martin, (LA)""",168.4,"148.7 - 175.5 (644)",3869
22101,"""St. Mary, (LA)""",186.4,"175.6 - 204.1 (644)",5000
22103,"""St. Tammany, (LA)""",146.4,"26.6 - 148.6 (644)",3632
22105,"""Tangipahoa, (LA)""",293,"242.9 - 651.5 (644)",5665
22107,"""Tensas, (LA)""",165.3,"148.7 - 175.5 (644)",5944
22109,"""Terrebonne, (LA)""",216.2,"204.2 - 242.8 (644)",3373
22113,"""Vermilion, (LA)""",341.2,"242.9 - 651.5 (644)",4844
22115,"""Vernon, (LA)""",226.6,"204.2 - 242.8 (644)",5450
22117,"""Washington, (LA)""",262.7,"242.9 - 651.5 (644)",6491
22121,"""West Baton Rouge, (LA)""",153,"148.7 - 175.5 (644)",2893
22125,"""West Feliciana, (LA)""",158.6,"148.7 - 175.5 (644)",7593
22127,"""Winn, (LA)""",221.8,"204.2 - 242.8 (644)",6853
28001,"""Adams, (MS)""",146.6,"26.6 - 148.6 (644)",5158
28005,"""Amite, (MS)""",98.8,"26.6 - 148.6 (644)",3650
28021,"""Claiborne, (MS)""",198.7,"175.6 - 204.1 (644)",11597
28023,"""Clarke, (MS)""",270.2,"242.9 - 651.5 (644)",5946
28029,"""Copiah, (MS)""",242.4,"204.2 - 242.8 (644)",4245
28031,"""Covington, (MS)""",293.2,"242.9 - 651.5 (644)",4654
28035,"""Forrest, (MS)""",275.7,"242.9 - 651.5 (644)",3583
28037,"""Franklin, (MS)""",122.7,"26.6 - 148.6 (644)",6215
28039,"""George, (MS)""",240.3,"204.2 - 242.8 (644)",2924
28041,"""Greene, (MS)""",331.5,"242.9 - 651.5 (644)",5196
28045,"""Hancock, (MS)""",186.4,"175.6 - 204.1 (644)",4175
28047,"""Harrison, (MS)""",207.6,"204.2 - 242.8 (644)",4221
28059,"""Jackson, (MS)""",206.7,"204.2 - 242.8 (644)",3070
28061,"""Jasper, (MS)""",237.1,"204.2 - 242.8 (644)",4518
28063,"""Jefferson, (MS)""",130,"26.6 - 148.6 (644)",8048
28065,"""Jefferson Davis, (MS)""",185.6,"175.6 - 204.1 (644)",6929
28067,"""Jones, (MS)""",144.4,"26.6 - 148.6 (644)",3387
28073,"""Lamar, (MS)""",216.2,"204.2 - 242.8 (644)",2719
28077,"""Lawrence, (MS)""",289.8,"242.9 - 651.5 (644)",5138
28085,"""Lincoln, (MS)""",124.2,"26.6 - 148.6 (644)",2813
28091,"""Marion, (MS)""",187.1,"175.6 - 204.1 (644)",4297
28109,"""Pearl River, (MS)""",229.7,"204.2 - 242.8 (644)",3867
28111,"""Perry, (MS)""",234.7,"204.2 - 242.8 (644)",3721
28113,"""Pike, (MS)""",184.6,"175.6 - 204.1 (644)",3899
28127,"""Simpson, (MS)""",234.9,"204.2 - 242.8 (644)",5865
28129,"""Smith, (MS)""",207.1,"204.2 - 242.8 (644)",5960
28131,"""Stone, (MS)""",259.9,"242.9 - 651.5 (644)",6638
28147,"""Walthall, (MS)""",201.6,"175.6 - 204.1 (644)",4610
28153,"""Wayne, (MS)""",320.7,"242.9 - 651.5 (644)",3304
28157,"""Wilkinson, (MS)""",169.7,"148.7 - 175.5 (644)",2661
01007,"""Bibb, (AL)""",136.5,"26.6 - 148.6 (644)",3825
01033,"""Colbert, (AL)""",127,"26.6 - 148.6 (644)",3302
01057,"""Fayette, (AL)""",207.6,"204.2 - 242.8 (644)",4220
01059,"""Franklin, (AL)""",131.3,"26.6 - 148.6 (644)",3965
01063,"""Greene, (AL)""",119.1,"26.6 - 148.6 (644)",5207
01065,"""Hale, (AL)""",141.2,"26.6 - 148.6 (644)",4335
01075,"""Lamar, (AL)""",180.3,"175.6 - 204.1 (644)",3352
01077,"""Lauderdale, (AL)""",137.9,"26.6 - 148.6 (644)",2926
01079,"""Lawrence, (AL)""",142.6,"26.6 - 148.6 (644)",2924
01091,"""Marengo, (AL)""",196.3,"175.6 - 204.1 (644)",3703
01093,"""Marion, (AL)""",262.8,"242.9 - 651.5 (644)",2866
01105,"""Perry, (AL)""",181.1,"175.6 - 204.1 (644)",4277
01107,"""Pickens, (AL)""",116.7,"26.6 - 148.6 (644)",2722
01119,"""Sumter, (AL)""",156.5,"148.7 - 175.5 (644)",4129
01125,"""Tuscaloosa, (AL)""",140.7,"26.6 - 148.6 (644)",3500
01127,"""Walker, (AL)""",210.9,"204.2 - 242.8 (644)",2190
01133,"""Winston, (AL)""",187.2,"175.6 - 204.1 (644)",2965
05001,"""Arkansas, (AR)""",271.4,"242.9 - 651.5 (644)",1990
05003,"""Ashley, (AR)""",259.2,"242.9 - 651.5 (644)",3522
05005,"""Baxter, (AR)""",197.9,"175.6 - 204.1 (644)",2546
05009,"""Boone, (AR)""",374.1,"242.9 - 651.5 (644)",2609
05011,"""Bradley, (AR)""",347.2,"242.9 - 651.5 (644)",3608
05013,"""Calhoun, (AR)""",229.3,"204.2 - 242.8 (644)",2537
05015,"""Carroll, (AR)""",255.5,"242.9 - 651.5 (644)",3653
05017,"""Chicot, (AR)""",311.3,"242.9 - 651.5 (644)",3865
05019,"""Clark, (AR)""",278.4,"242.9 - 651.5 (644)",2411
05021,"""Clay, (AR)""",333.2,"242.9 - 651.5 (644)",4328
05023,"""Cleburne, (AR)""",160.7,"148.7 - 175.5 (644)",2292
05025,"""Cleveland, (AR)""",236.6,"204.2 - 242.8 (644)",3356
05027,"""Columbia, (AR)""",247.8,"242.9 - 651.5 (644)",3501
05029,"""Conway, (AR)""",253.3,"242.9 - 651.5 (644)",2908
05031,"""Craighead, (AR)""",202.2,"175.6 - 204.1 (644)",3168
05035,"""Crittenden, (AR)""",228.4,"204.2 - 242.8 (644)",4109
05037,"""Cross, (AR)""",254.7,"242.9 - 651.5 (644)",3850
05039,"""Dallas, (AR)""",261.4,"242.9 - 651.5 (644)",3171
05041,"""Desha, (AR)""",651.5,"242.9 - 651.5 (644)",3509
05043,"""Drew, (AR)""",252.5,"242.9 - 651.5 (644)",3458
05045,"""Faulkner, (AR)""",234.7,"204.2 - 242.8 (644)",2573
05049,"""Fulton, (AR)""",246.6,"242.9 - 651.5 (644)",4248
05051,"""Garland, (AR)""",273.8,"242.9 - 651.5 (644)",2763
05053,"""Grant, (AR)""",219.2,"204.2 - 242.8 (644)",2225
05055,"""Greene, (AR)""",259.3,"242.9 - 651.5 (644)",4399
05059,"""Hot Spring, (AR)""",254.3,"242.9 - 651.5 (644)",2891
05063,"""Independence, (AR)""",323.7,"242.9 - 651.5 (644)",2828
05065,"""Izard, (AR)""",235.2,"204.2 - 242.8 (644)",3260
05067,"""Jackson, (AR)""",275.1,"242.9 - 651.5 (644)",4128
05069,"""Jefferson, (AR)""",281.8,"242.9 - 651.5 (644)",3212
05071,"""Johnson, (AR)""",242.6,"204.2 - 242.8 (644)",2844
05073,"""Lafayette, (AR)""",226.6,"204.2 - 242.8 (644)",4659
05075,"""Lawrence, (AR)""",243.8,"242.9 - 651.5 (644)",3408
05077,"""Lee, (AR)""",243.1,"242.9 - 651.5 (644)",2861
05079,"""Lincoln, (AR)""",309.3,"242.9 - 651.5 (644)",3221
05085,"""Lonoke, (AR)""",173.7,"148.7 - 175.5 (644)",3471
05089,"""Marion, (AR)""",292.8,"242.9 - 651.5 (644)",2558
05093,"""Mississippi, (AR)""",424.2,"242.9 - 651.5 (644)",3873
05095,"""Monroe, (AR)""",475.5,"242.9 - 651.5 (644)",1720
05097,"""Montgomery, (AR)""",244.5,"242.9 - 651.5 (644)",2376
05099,"""Nevada, (AR)""",276,"242.9 - 651.5 (644)",3952
05101,"""Newton, (AR)""",380.6,"242.9 - 651.5 (644)",1953
05103,"""Ouachita, (AR)""",297.2,"242.9 - 651.5 (644)",3498
05105,"""Perry, (AR)""",260.6,"242.9 - 651.5 (644)",1572
05107,"""Phillips, (AR)""",240.3,"204.2 - 242.8 (644)",2469
05109,"""Pike, (AR)""",269,"242.9 - 651.5 (644)",2409
05111,"""Poinsett, (AR)""",334.6,"242.9 - 651.5 (644)",4452
05115,"""Pope, (AR)""",249.8,"242.9 - 651.5 (644)",2696
