"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
28003,"""Alcorn, (MS)""",203.6,"175.6 - 204.1 (644)",17.1,35.6,34.1
28007,"""Attala, (MS)""",184.3,"175.6 - 204.1 (644)",17.7,37.6,28.9
28009,"""Benton, (MS)""",179,"175.6 - 204.1 (644)",17.5,40.1,23.7
28011,"""Bolivar, (MS)""",163.3,"148.7 - 175.5 (644)",10.5,39,32.3
28013,"""Calhoun, (MS)""",243.7,"242.9 - 651.5 (644)",22.5,38.4,37.9
28015,"""Carroll, (MS)""",216.7,"204.2 - 242.8 (644)",19.3,34.7,40
28017,"""Chickasaw, (MS)""",257.9,"242.9 - 651.5 (644)",10.6,45.6,31.3
28019,"""Choctaw, (MS)""",214.1,"204.2 - 242.8 (644)",22.8,38.3,32.5
28025,"""Clay, (MS)""",216.8,"204.2 - 242.8 (644)",16.8,39.8,29.2
28027,"""Coahoma, (MS)""",247.9,"242.9 - 651.5 (644)",19.6,42.5,35.5
28033,"""DeSoto, (MS)""",227.5,"204.2 - 242.8 (644)",11.3,35.2,28.3
28043,"""Grenada, (MS)""",173.6,"148.7 - 175.5 (644)",14,42,31.4
28049,"""Hinds, (MS)""",162.1,"148.7 - 175.5 (644)",13.1,37,30.9
28051,"""Holmes, (MS)""",158.1,"148.7 - 175.5 (644)",21.6,46.2,40.8
28053,"""Humphreys, (MS)""",265.3,"242.9 - 651.5 (644)",11.9,46,26.9
28055,"""Issaquena, (MS)""",179.1,"175.6 - 204.1 (644)",6.2,26.9,43.4
28057,"""Itawamba, (MS)""",182.2,"175.6 - 204.1 (644)",13.2,33.9,29.6
28069,"""Kemper, (MS)""",191,"175.6 - 204.1 (644)",15.9,38.9,35
28071,"""Lafayette, (MS)""",208.1,"204.2 - 242.8 (644)",13.2,32.3,26.8
28075,"""Lauderdale, (MS)""",342,"242.9 - 651.5 (644)",11.7,36.2,32.8
28079,"""Leake, (MS)""",127.4,"26.6 - 148.6 (644)",15.5,40.6,34.2
28081,"""Lee, (MS)""",176.1,"175.6 - 204.1 (644)",12.1,30.9,28.2
28083,"""Leflore, (MS)""",307.5,"242.9 - 651.5 (644)",14,36.9,33
28087,"""Lowndes, (MS)""",237.6,"204.2 - 242.8 (644)",16.9,36.6,29.4
28089,"""Madison, (MS)""",160.5,"148.7 - 175.5 (644)",7.2,36.2,22.1
28093,"""Marshall, (MS)""",185.8,"175.6 - 204.1 (644)",15.1,44,35.9
28095,"""Monroe, (MS)""",183.9,"175.6 - 204.1 (644)",13.4,36.3,36.2
28097,"""Montgomery, (MS)""",171.6,"148.7 - 175.5 (644)",14.5,37.9,34.6
28099,"""Neshoba, (MS)""",290.3,"242.9 - 651.5 (644)",12.7,43.1,31.7
28101,"""Newton, (MS)""",186.2,"175.6 - 204.1 (644)",14.4,34.4,30.6
28103,"""Noxubee, (MS)""",217,"204.2 - 242.8 (644)",12.7,42.3,39.8
28105,"""Oktibbeha, (MS)""",212.1,"204.2 - 242.8 (644)",11,33.7,25.2
28107,"""Panola, (MS)""",220,"204.2 - 242.8 (644)",13,33.7,39.2
28115,"""Pontotoc, (MS)""",200.2,"175.6 - 204.1 (644)",15,35,31.1
28117,"""Prentiss, (MS)""",208.5,"204.2 - 242.8 (644)",17.4,32.2,41.6
28119,"""Quitman, (MS)""",182.5,"175.6 - 204.1 (644)",13.2,41.6,40.1
28121,"""Rankin, (MS)""",105.2,"26.6 - 148.6 (644)",11.8,35.3,29.7
28123,"""Scott, (MS)""",131.1,"26.6 - 148.6 (644)",20,49,37.3
28125,"""Sharkey, (MS)""",230.7,"204.2 - 242.8 (644)",11.1,49.3,27.8
28133,"""Sunflower, (MS)""",235.6,"204.2 - 242.8 (644)",19.2,50.2,32.5
28135,"""Tallahatchie, (MS)""",160.1,"148.7 - 175.5 (644)",15.7,44.1,30.2
28137,"""Tate, (MS)""",263.6,"242.9 - 651.5 (644)",12.2,36.7,26
28139,"""Tippah, (MS)""",248.5,"242.9 - 651.5 (644)",33,40.2,41.3
28141,"""Tishomingo, (MS)""",284.7,"242.9 - 651.5 (644)",17.5,37.6,39.4
28143,"""Tunica, (MS)""",374.3,"242.9 - 651.5 (644)",10.3,40,30.4
28145,"""Union, (MS)""",242.8,"204.2 - 242.8 (644)",10.5,40.1,30.1
28149,"""Warren, (MS)""",219.3,"204.2 - 242.8 (644)",16.8,35.9,34.8
28151,"""Washington, (MS)""",144.4,"26.6 - 148.6 (644)",13.8,43.5,35.7
28155,"""Webster, (MS)""",260.6,"242.9 - 651.5 (644)",10.5,33.2,26.5
28159,"""Winston, (MS)""",239,"204.2 - 242.8 (644)",10.4,39.3,38.4
28161,"""Yalobusha, (MS)""",186.7,"175.6 - 204.1 (644)",12.9,33.4,31.3
28163,"""Yazoo, (MS)""",170.9,"148.7 - 175.5 (644)",17.5,41.1,36.6
29015,"""Benton, (MO)""",184.7,"175.6 - 204.1 (644)",7.5,34,28.3
29017,"""Bollinger, (MO)""",341.5,"242.9 - 651.5 (644)",21.2,32.1,30.5
29023,"""Butler, (MO)""",213,"204.2 - 242.8 (644)",13.8,37.8,38.2
29029,"""Camden, (MO)""",169.8,"148.7 - 175.5 (644)",8.6,22,25.2
29031,"""Cape Girardeau, (MO)""",214.9,"204.2 - 242.8 (644)",12.1,31.9,28.4
29035,"""Carter, (MO)""",249.9,"242.9 - 651.5 (644)",7.8,27,35
29043,"""Christian, (MO)""",133.6,"26.6 - 148.6 (644)",10.7,31.2,24.1
29055,"""Crawford, (MO)""",458,"242.9 - 651.5 (644)",14.3,40.6,28.5
29059,"""Dallas, (MO)""",195.6,"175.6 - 204.1 (644)",10.9,32.1,27.2
29065,"""Dent, (MO)""",210.7,"204.2 - 242.8 (644)",11.1,21,26.2
29067,"""Douglas, (MO)""",155.4,"148.7 - 175.5 (644)",14.8,30.2,27.9
29069,"""Dunklin, (MO)""",379.2,"242.9 - 651.5 (644)",15.7,41.6,42.2
29077,"""Greene, (MO)""",162.6,"148.7 - 175.5 (644)",10.5,33.1,23.5
29085,"""Hickory, (MO)""",171,"148.7 - 175.5 (644)",6.8,32.3,25.3
29091,"""Howell, (MO)""",244,"242.9 - 651.5 (644)",15.5,37.1,30.4
29093,"""Iron, (MO)""",293.3,"242.9 - 651.5 (644)",11.2,24,25
29099,"""Jefferson, (MO)""",240.8,"204.2 - 242.8 (644)",11.6,31.8,21.9
29105,"""Laclede, (MO)""",212.4,"204.2 - 242.8 (644)",13.3,31,29
29123,"""Madison, (MO)""",290.4,"242.9 - 651.5 (644)",16.7,35.3,27.1
29125,"""Maries, (MO)""",163.2,"148.7 - 175.5 (644)",13.5,34.9,33.2
29131,"""Miller, (MO)""",157.6,"148.7 - 175.5 (644)",6.8,38.9,24.8
29133,"""Mississippi, (MO)""",372.2,"242.9 - 651.5 (644)",18.6,38.4,35.4
29143,"""New Madrid, (MO)""",202.5,"175.6 - 204.1 (644)",12.7,35.9,36.8
29149,"""Oregon, (MO)""",128,"26.6 - 148.6 (644)",6.5,30.2,32
29153,"""Ozark, (MO)""",252.2,"242.9 - 651.5 (644)",6.4,23.2,27.6
29155,"""Pemiscot, (MO)""",526.5,"242.9 - 651.5 (644)",17.7,36.3,40.1
29157,"""Perry, (MO)""",201.7,"175.6 - 204.1 (644)",7.1,37.5,25.8
29161,"""Phelps, (MO)""",222.6,"204.2 - 242.8 (644)",10.6,35.2,27.6
29167,"""Polk, (MO)""",227.8,"204.2 - 242.8 (644)",11.2,38.7,25.4
29169,"""Pulaski, (MO)""",194.3,"175.6 - 204.1 (644)",9.4,32.9,22.9
29179,"""Reynolds, (MO)""",243,"242.9 - 651.5 (644)",11,31.2,29.1
29181,"""Ripley, (MO)""",310.3,"242.9 - 651.5 (644)",16.5,36.7,33.5
29186,"""Ste. Genevieve, (MO)""",212.4,"204.2 - 242.8 (644)",10.7,34.8,28.1
29187,"""St. Francois, (MO)""",263.1,"242.9 - 651.5 (644)",8.5,38.6,31.4
29201,"""Scott, (MO)""",236.5,"204.2 - 242.8 (644)",14.4,35.9,33.7
29203,"""Shannon, (MO)""",245.9,"242.9 - 651.5 (644)",11.1,35,28.4
29207,"""Stoddard, (MO)""",177.8,"175.6 - 204.1 (644)",13.3,36.1,36.1
29209,"""Stone, (MO)""",259.8,"242.9 - 651.5 (644)",8.9,30.6,25.2
29213,"""Taney, (MO)""",208.1,"204.2 - 242.8 (644)",8,28.8,29.1
29215,"""Texas, (MO)""",212.5,"204.2 - 242.8 (644)",11.8,30.7,28.4
29221,"""Washington, (MO)""",460.6,"242.9 - 651.5 (644)",10.4,31,31.8
29223,"""Wayne, (MO)""",221.2,"204.2 - 242.8 (644)",10.2,34.2,30.4
29225,"""Webster, (MO)""",194.3,"175.6 - 204.1 (644)",12.3,26.6,24.1
29229,"""Wright, (MO)""",392.4,"242.9 - 651.5 (644)",13.5,28.9,28.3
47005,"""Benton, (TN)""",368.2,"242.9 - 651.5 (644)",11.1,34.3,27.3
47017,"""Carroll, (TN)""",464.1,"242.9 - 651.5 (644)",9.9,30,30.6
47023,"""Chester, (TN)""",311,"242.9 - 651.5 (644)",15.9,31.2,29.4
47033,"""Crockett, (TN)""",379.8,"242.9 - 651.5 (644)",9.7,40.6,40.1
47039,"""Decatur, (TN)""",316,"242.9 - 651.5 (644)",12.9,31.9,32.5
47043,"""Dickson, (TN)""",340.8,"242.9 - 651.5 (644)",13.1,26.1,25.1
47045,"""Dyer, (TN)""",441.4,"242.9 - 651.5 (644)",15.1,40.7,32.8
47047,"""Fayette, (TN)""",245,"242.9 - 651.5 (644)",6.8,35,24
47053,"""Gibson, (TN)""",393.6,"242.9 - 651.5 (644)",13.9,40.7,33.9
47069,"""Hardeman, (TN)""",287.4,"242.9 - 651.5 (644)",17.5,37.2,35.2
47071,"""Hardin, (TN)""",460.5,"242.9 - 651.5 (644)",11.1,32.2,31
47075,"""Haywood, (TN)""",318.7,"242.9 - 651.5 (644)",12.9,46.8,30.6
47077,"""Henderson, (TN)""",247.4,"242.9 - 651.5 (644)",15.1,33.1,31.5
47079,"""Henry, (TN)""",384.1,"242.9 - 651.5 (644)",15.4,33.8,31.2
47081,"""Hickman, (TN)""",212.8,"204.2 - 242.8 (644)",15.2,31.8,26.5
47083,"""Houston, (TN)""",359.5,"242.9 - 651.5 (644)",9.7,26.2,27.3
47085,"""Humphreys, (TN)""",407.3,"242.9 - 651.5 (644)",8,35.2,24.9
47095,"""Lake, (TN)""",318.9,"242.9 - 651.5 (644)",9.9,37.4,30.3
47097,"""Lauderdale, (TN)""",354.4,"242.9 - 651.5 (644)",18.7,44.7,34.9
47099,"""Lawrence, (TN)""",267.8,"242.9 - 651.5 (644)",12.9,33.2,35.5
47101,"""Lewis, (TN)""",330,"242.9 - 651.5 (644)",15,42.6,29
47109,"""McNairy, (TN)""",353.8,"242.9 - 651.5 (644)",12.8,30.3,36
47113,"""Madison, (TN)""",233.2,"204.2 - 242.8 (644)",12.4,38.9,29.5
47125,"""Montgomery, (TN)""",234.5,"204.2 - 242.8 (644)",12.1,34.3,27.3
47131,"""Obion, (TN)""",273.1,"242.9 - 651.5 (644)",13.1,38,36.2
47135,"""Perry, (TN)""",406.3,"242.9 - 651.5 (644)",13.9,28.7,25.6
47157,"""Shelby, (TN)""",202.6,"175.6 - 204.1 (644)",11.4,35.4,25.1
47161,"""Stewart, (TN)""",256.5,"242.9 - 651.5 (644)",8.5,25.7,25.5
47167,"""Tipton, (TN)""",262.8,"242.9 - 651.5 (644)",15.4,32.1,35
47181,"""Wayne, (TN)""",340.7,"242.9 - 651.5 (644)",13.5,34.9,39.4
47183,"""Weakley, (TN)""",244.9,"242.9 - 651.5 (644)",9.4,39,33.3
17001,"""Adams, (IL)""",204.4,"204.2 - 242.8 (644)",9,37,26.2
17005,"""Bond, (IL)""",213.1,"204.2 - 242.8 (644)",3.5,24.8,24
17007,"""Boone, (IL)""",158.9,"148.7 - 175.5 (644)",8.3,33.1,25.7
17009,"""Brown, (IL)""",192.7,"175.6 - 204.1 (644)",4.7,23.5,23.3
17011,"""Bureau, (IL)""",204.6,"204.2 - 242.8 (644)",8.9,26.7,28.5
17013,"""Calhoun, (IL)""",193.6,"175.6 - 204.1 (644)",6.2,36.3,22.2
17015,"""Carroll, (IL)""",231.2,"204.2 - 242.8 (644)",6,24.4,26.1
17017,"""Cass, (IL)""",188.7,"175.6 - 204.1 (644)",5.7,34.5,25.9
17019,"""Champaign, (IL)""",124.1,"26.6 - 148.6 (644)",9.9,31.1,22.5
17021,"""Christian, (IL)""",204.1,"175.6 - 204.1 (644)",11.6,28.7,27.9
17023,"""Clark, (IL)""",211.1,"204.2 - 242.8 (644)",5.3,36.8,26.7
17025,"""Clay, (IL)""",169.9,"148.7 - 175.5 (644)",7.1,22.1,33.3
17027,"""Clinton, (IL)""",207.6,"204.2 - 242.8 (644)",11.7,39,20.3
17029,"""Coles, (IL)""",169.7,"148.7 - 175.5 (644)",9,36.8,29.5
17031,"""Cook, (IL)""",163.8,"148.7 - 175.5 (644)",9,27.7,20.7
17033,"""Crawford, (IL)""",212.6,"204.2 - 242.8 (644)",10,26.8,27.8
17035,"""Cumberland, (IL)""",165.7,"148.7 - 175.5 (644)",19.5,32.1,26.5
17037,"""DeKalb, (IL)""",166.9,"148.7 - 175.5 (644)",5.8,31.7,20
17039,"""De Witt, (IL)""",198.9,"175.6 - 204.1 (644)",8.5,26.4,23.8
17041,"""Douglas, (IL)""",109.9,"26.6 - 148.6 (644)",7.3,30.8,23.2
17043,"""DuPage, (IL)""",130.2,"26.6 - 148.6 (644)",7.7,26.4,17.6
17045,"""Edgar, (IL)""",181.6,"175.6 - 204.1 (644)",7,30.4,27.2
17047,"""Edwards, (IL)""",230.6,"204.2 - 242.8 (644)",3.9,29.6,24.9
17049,"""Effingham, (IL)""",159.4,"148.7 - 175.5 (644)",10.7,26.5,20.7
17051,"""Fayette, (IL)""",192.6,"175.6 - 204.1 (644)",9.4,23.5,25.9
17053,"""Ford, (IL)""",209,"204.2 - 242.8 (644)",3.8,24.4,26.3
17057,"""Fulton, (IL)""",208,"204.2 - 242.8 (644)",6.6,28.5,22.1
17061,"""Greene, (IL)""",227.8,"204.2 - 242.8 (644)",9.5,27.4,26.8
17063,"""Grundy, (IL)""",179.8,"175.6 - 204.1 (644)",4.4,34.6,24.1
17067,"""Hancock, (IL)""",211,"204.2 - 242.8 (644)",5.4,30.5,28.3
17071,"""Henderson, (IL)""",212.7,"204.2 - 242.8 (644)",10.6,25.2,29.3
17073,"""Henry, (IL)""",178.6,"175.6 - 204.1 (644)",11.3,36.8,24.2
17075,"""Iroquois, (IL)""",225.3,"204.2 - 242.8 (644)",6.6,28.6,24.2
17079,"""Jasper, (IL)""",191.2,"175.6 - 204.1 (644)",8.2,23.8,19.6
17083,"""Jersey, (IL)""",239.2,"204.2 - 242.8 (644)",12.3,33.6,33.4
17085,"""Jo Daviess, (IL)""",148.1,"26.6 - 148.6 (644)",7.3,28.2,23.9
17089,"""Kane, (IL)""",130,"26.6 - 148.6 (644)",8.8,28.2,14.6
17091,"""Kankakee, (IL)""",183.5,"175.6 - 204.1 (644)",9.4,41.4,35.5
17093,"""Kendall, (IL)""",121.6,"26.6 - 148.6 (644)",7.9,31.2,22.2
17095,"""Knox, (IL)""",221,"204.2 - 242.8 (644)",15.2,29.2,28.6
17097,"""Lake, (IL)""",122.5,"26.6 - 148.6 (644)",7.8,25,19.4
17099,"""LaSalle, (IL)""",207.2,"204.2 - 242.8 (644)",11.6,27.6,28.5
17101,"""Lawrence, (IL)""",204.3,"204.2 - 242.8 (644)",16.3,22.1,25.3
17103,"""Lee, (IL)""",161.6,"148.7 - 175.5 (644)",6.9,37.6,26.5
17105,"""Livingston, (IL)""",201.5,"175.6 - 204.1 (644)",8.8,34.5,25.9
17107,"""Logan, (IL)""",158,"148.7 - 175.5 (644)",17.2,36.1,23.5
17109,"""McDonough, (IL)""",216.3,"204.2 - 242.8 (644)",8.9,35.1,26.8
17111,"""McHenry, (IL)""",157.4,"148.7 - 175.5 (644)",9,32.6,20.4
17113,"""McLean, (IL)""",159.5,"148.7 - 175.5 (644)",11,33.4,23.2
17115,"""Macon, (IL)""",119.3,"26.6 - 148.6 (644)",12.6,31.5,28.5
17117,"""Macoupin, (IL)""",179.3,"175.6 - 204.1 (644)",13.1,27.4,22.1
17119,"""Madison, (IL)""",212,"204.2 - 242.8 (644)",9.4,36.8,22.9
17121,"""Marion, (IL)""",235.5,"204.2 - 242.8 (644)",15.2,29.4,30.7
17123,"""Marshall, (IL)""",146,"26.6 - 148.6 (644)",10.9,25.3,24.7
17125,"""Mason, (IL)""",158.4,"148.7 - 175.5 (644)",10.5,28.9,25.6
17129,"""Menard, (IL)""",168.1,"148.7 - 175.5 (644)",8.1,29.2,21.1
17131,"""Mercer, (IL)""",169.5,"148.7 - 175.5 (644)",9.7,32.6,22.9
17135,"""Montgomery, (IL)""",177.4,"175.6 - 204.1 (644)",10.8,30.7,26
17137,"""Morgan, (IL)""",218,"204.2 - 242.8 (644)",12.9,32,24.6
17139,"""Moultrie, (IL)""",148.4,"26.6 - 148.6 (644)",3.9,24.3,22.9
17141,"""Ogle, (IL)""",152.1,"148.7 - 175.5 (644)",5.8,37,26.8
17143,"""Peoria, (IL)""",173,"148.7 - 175.5 (644)",9.5,36,21.4
17147,"""Piatt, (IL)""",150.7,"148.7 - 175.5 (644)",16.9,23.8,21.2
17149,"""Pike, (IL)""",195,"175.6 - 204.1 (644)",6.9,29.3,30.5
17155,"""Putnam, (IL)""",204.4,"204.2 - 242.8 (644)",4.1,24.5,18.5
17159,"""Richland, (IL)""",208.8,"204.2 - 242.8 (644)",11.1,27.5,20.6
17161,"""Rock Island, (IL)""",162.8,"148.7 - 175.5 (644)",12.1,33.6,21.3
17163,"""St. Clair, (IL)""",195.5,"175.6 - 204.1 (644)",8.6,36.8,30.8
17167,"""Sangamon, (IL)""",172.3,"148.7 - 175.5 (644)",9.6,30.3,22.6
17169,"""Schuyler, (IL)""",203.8,"175.6 - 204.1 (644)",12.4,24.6,20.7
17171,"""Scott, (IL)""",201.2,"175.6 - 204.1 (644)",11.6,27.1,24.3
17173,"""Shelby, (IL)""",156,"148.7 - 175.5 (644)",9,32,23.8
17175,"""Stark, (IL)""",169.3,"148.7 - 175.5 (644)",4.7,24.4,22.7
17177,"""Stephenson, (IL)""",141,"26.6 - 148.6 (644)",8.2,33.8,23.4
17179,"""Tazewell, (IL)""",161.2,"148.7 - 175.5 (644)",10.8,32.2,24
17183,"""Vermilion, (IL)""",241.9,"204.2 - 242.8 (644)",14.8,41.5,30.4
17185,"""Wabash, (IL)""",196.8,"175.6 - 204.1 (644)",10.3,35.5,20.9
17187,"""Warren, (IL)""",232.8,"204.2 - 242.8 (644)",15.7,25.4,25.4
17191,"""Wayne, (IL)""",171.7,"148.7 - 175.5 (644)",11.8,30.8,24.9
17195,"""Whiteside, (IL)""",243.7,"242.9 - 651.5 (644)",8.3,33.5,24.5
17197,"""Will, (IL)""",168.7,"148.7 - 175.5 (644)",8.9,31.4,22.3
17201,"""Winnebago, (IL)""",160.5,"148.7 - 175.5 (644)",9,33.3,23.5
17203,"""Woodford, (IL)""",142.9,"26.6 - 148.6 (644)",10.1,26,22.4
18007,"""Benton, (IN)""",179,"175.6 - 204.1 (644)",13.3,32.9,29.6
18045,"""Fountain, (IN)""",194.6,"175.6 - 204.1 (644)",12.1,31.7,31.7
18083,"""Knox, (IN)""",211.2,"204.2 - 242.8 (644)",16.4,34.4,32.3
18089,"""Lake, (IN)""",188.8,"175.6 - 204.1 (644)",11.5,35.5,26.2
18111,"""Newton, (IN)""",201.2,"175.6 - 204.1 (644)",14.4,30,33.1
18121,"""Parke, (IN)""",246,"242.9 - 651.5 (644)",6.6,29,32.6
18125,"""Pike, (IN)""",206.7,"204.2 - 242.8 (644)",16.8,38.4,30.3
18153,"""Sullivan, (IN)""",236.9,"204.2 - 242.8 (644)",18.6,30.3,30.9
18165,"""Vermillion, (IN)""",273.3,"242.9 - 651.5 (644)",14.2,41.2,24.4
18167,"""Vigo, (IN)""",307.9,"242.9 - 651.5 (644)",10.7,34.5,28.1
18171,"""Warren, (IN)""",180,"175.6 - 204.1 (644)",10.5,34.1,26.1
19005,"""Allamakee, (IA)""",240.6,"204.2 - 242.8 (644)",7.9,34.6,21.3
19007,"""Appanoose, (IA)""",246.3,"242.9 - 651.5 (644)",11.7,37.3,38.5
19011,"""Benton, (IA)""",197.3,"175.6 - 204.1 (644)",9.5,35.9,23.8
19013,"""Black Hawk, (IA)""",172.1,"148.7 - 175.5 (644)",9.7,30.5,23.2
19017,"""Bremer, (IA)""",194.1,"175.6 - 204.1 (644)",6.7,32.7,20.8
19019,"""Buchanan, (IA)""",210.4,"204.2 - 242.8 (644)",7.2,32.6,29.2
19023,"""Butler, (IA)""",213.3,"204.2 - 242.8 (644)",8.7,33.2,26
19031,"""Cedar, (IA)""",154,"148.7 - 175.5 (644)",4.1,34.5,26.9
19033,"""Cerro Gordo, (IA)""",218.8,"204.2 - 242.8 (644)",8.5,30,19.7
19037,"""Chickasaw, (IA)""",293.7,"242.9 - 651.5 (644)",6.5,29.5,21.7
19043,"""Clayton, (IA)""",176.3,"175.6 - 204.1 (644)",5,35.8,22.4
19045,"""Clinton, (IA)""",285.4,"242.9 - 651.5 (644)",9.8,32.8,26.6
19051,"""Davis, (IA)""",223.2,"204.2 - 242.8 (644)",10.9,24.6,22.1
19055,"""Delaware, (IA)""",194.4,"175.6 - 204.1 (644)",7.2,31.4,25.2
19057,"""Des Moines, (IA)""",211.5,"204.2 - 242.8 (644)",10.6,37.3,26.1
19061,"""Dubuque, (IA)""",178.9,"175.6 - 204.1 (644)",5.8,33.3,25.3
19065,"""Fayette, (IA)""",233.5,"204.2 - 242.8 (644)",10.5,33.3,30.5
19067,"""Floyd, (IA)""",214.6,"204.2 - 242.8 (644)",6.3,41.3,27.2
19069,"""Franklin, (IA)""",205.9,"204.2 - 242.8 (644)",13.1,46.8,28
19075,"""Grundy, (IA)""",187.4,"175.6 - 204.1 (644)",7,30.7,22.5
19083,"""Hardin, (IA)""",188.2,"175.6 - 204.1 (644)",10.5,42.6,22.9
19087,"""Henry, (IA)""",240.9,"204.2 - 242.8 (644)",5.4,34.6,27.9
19089,"""Howard, (IA)""",369.8,"242.9 - 651.5 (644)",5.9,31.6,22.9
19095,"""Iowa, (IA)""",191.8,"175.6 - 204.1 (644)",7.8,31.3,19
19097,"""Jackson, (IA)""",211.4,"204.2 - 242.8 (644)",4.9,30.1,33.3
19099,"""Jasper, (IA)""",161.4,"148.7 - 175.5 (644)",11.9,36.5,23.3
19101,"""Jefferson, (IA)""",277.6,"242.9 - 651.5 (644)",6.6,28.1,14.6
19103,"""Johnson, (IA)""",184.1,"175.6 - 204.1 (644)",6.7,26.6,17.1
19105,"""Jones, (IA)""",180.1,"175.6 - 204.1 (644)",6,37.8,27.6
19107,"""Keokuk, (IA)""",219.4,"204.2 - 242.8 (644)",4.8,36.8,25
19111,"""Lee, (IA)""",223,"204.2 - 242.8 (644)",10.8,40.9,28.6
19113,"""Linn, (IA)""",197.3,"175.6 - 204.1 (644)",8.3,34.5,22.1
19115,"""Louisa, (IA)""",177.3,"175.6 - 204.1 (644)",7.4,37.5,30.1
19117,"""Lucas, (IA)""",247.2,"242.9 - 651.5 (644)",14.6,30.5,28
19123,"""Mahaska, (IA)""",288.3,"242.9 - 651.5 (644)",10.7,33,25.7
19125,"""Marion, (IA)""",246.3,"242.9 - 651.5 (644)",8.9,34,24.3
19127,"""Marshall, (IA)""",183,"175.6 - 204.1 (644)",9.8,34.5,25.5
19131,"""Mitchell, (IA)""",297.5,"242.9 - 651.5 (644)",5.8,31.5,18.5
19135,"""Monroe, (IA)""",269.7,"242.9 - 651.5 (644)",10.3,33.6,24.8
19139,"""Muscatine, (IA)""",165.6,"148.7 - 175.5 (644)",7,36.5,24.8
19153,"""Polk, (IA)""",182.6,"175.6 - 204.1 (644)",8,31.8,19.3
19157,"""Poweshiek, (IA)""",204.4,"204.2 - 242.8 (644)",7.1,31.3,22.5
19163,"""Scott, (IA)""",149.1,"148.7 - 175.5 (644)",9.9,32.7,23.7
19169,"""Story, (IA)""",166.1,"148.7 - 175.5 (644)",6.4,26.9,17.8
19171,"""Tama, (IA)""",177.3,"175.6 - 204.1 (644)",7.3,35.6,25.4
19177,"""Van Buren, (IA)""",243.3,"242.9 - 651.5 (644)",2.1,32.9,21.6
19179,"""Wapello, (IA)""",276,"242.9 - 651.5 (644)",14.4,32.2,25.6
19181,"""Warren, (IA)""",215,"204.2 - 242.8 (644)",8.7,33.9,16.9
19183,"""Washington, (IA)""",177,"175.6 - 204.1 (644)",9.8,34,20.2
19185,"""Wayne, (IA)""",248.9,"242.9 - 651.5 (644)",18.6,39.2,29.3
19191,"""Winneshiek, (IA)""",198.2,"175.6 - 204.1 (644)",4.3,33,26.2
19195,"""Worth, (IA)""",167.7,"148.7 - 175.5 (644)",14.3,31.8,25
27039,"""Dodge, (MN)""",159.3,"148.7 - 175.5 (644)",9.4,36.5,25.9
27045,"""Fillmore, (MN)""",180,"175.6 - 204.1 (644)",6.6,27.8,25.7
27047,"""Freeborn, (MN)""",146.3,"26.6 - 148.6 (644)",8.2,36.3,23.6
27049,"""Goodhue, (MN)""",177.7,"175.6 - 204.1 (644)",6,32.3,21.7
27055,"""Houston, (MN)""",150.4,"148.7 - 175.5 (644)",5.3,27.9,22.8
27099,"""Mower, (MN)""",172.4,"148.7 - 175.5 (644)",9.4,31.6,23.9
27109,"""Olmsted, (MN)""",159.9,"148.7 - 175.5 (644)",7,26.7,19
27131,"""Rice, (MN)""",139.3,"26.6 - 148.6 (644)",6.3,25.8,19
27147,"""Steele, (MN)""",149.9,"148.7 - 175.5 (644)",8,31.1,20.2
27157,"""Wabasha, (MN)""",158.7,"148.7 - 175.5 (644)",5.6,36.3,23.7
27161,"""Waseca, (MN)""",161.3,"148.7 - 175.5 (644)",8.3,32.9,24.2
27169,"""Winona, (MN)""",158.1,"148.7 - 175.5 (644)",7.7,29.5,24.6
29001,"""Adair, (MO)""",147.3,"26.6 - 148.6 (644)",8.2,28.2,31.7
29007,"""Audrain, (MO)""",122.6,"26.6 - 148.6 (644)",14.2,35.3,30.7
29019,"""Boone, (MO)""",133.4,"26.6 - 148.6 (644)",7.8,26.3,23.1
29027,"""Callaway, (MO)""",161.9,"148.7 - 175.5 (644)",15.7,37.3,27.1
29033,"""Carroll, (MO)""",196.7,"175.6 - 204.1 (644)",18.5,37.9,26.6
29041,"""Chariton, (MO)""",176.8,"175.6 - 204.1 (644)",11,28.7,27
29045,"""Clark, (MO)""",226.6,"204.2 - 242.8 (644)",12,29,27
29051,"""Cole, (MO)""",136.4,"26.6 - 148.6 (644)",9.7,35.6,20.1
29053,"""Cooper, (MO)""",144.5,"26.6 - 148.6 (644)",5.6,34.1,24.9
29071,"""Franklin, (MO)""",244.9,"242.9 - 651.5 (644)",12,33.2,31.3
29073,"""Gasconade, (MO)""",171.2,"148.7 - 175.5 (644)",8.6,30,25.5
29079,"""Grundy, (MO)""",228.2,"204.2 - 242.8 (644)",8.9,34,27
29089,"""Howard, (MO)""",150.5,"148.7 - 175.5 (644)",5.8,33.6,24
29103,"""Knox, (MO)""",194.1,"175.6 - 204.1 (644)",14.3,35.1,38.4
29111,"""Lewis, (MO)""",224.7,"204.2 - 242.8 (644)",15.7,33.3,22
29113,"""Lincoln, (MO)""",213.6,"204.2 - 242.8 (644)",17.5,36.6,26.7
29115,"""Linn, (MO)""",330,"242.9 - 651.5 (644)",14,33.3,26.9
