"cnty_fips","display_name","Value","theme_range","pac_cost"
38035,"""Grand Forks, (ND)""",174.6,"148.7 - 175.5 (644)",2586
38037,"""Grant, (ND)""",124.7,"26.6 - 148.6 (644)",2851
38039,"""Griggs, (ND)""",161.1,"148.7 - 175.5 (644)",4178
38041,"""Hettinger, (ND)""",161.7,"148.7 - 175.5 (644)",1670
38043,"""Kidder, (ND)""",150.4,"148.7 - 175.5 (644)",1974
38045,"""LaMoure, (ND)""",158.2,"148.7 - 175.5 (644)",2077
38047,"""Logan, (ND)""",204.2,"204.2 - 242.8 (644)",1208
38049,"""McHenry, (ND)""",183.6,"175.6 - 204.1 (644)",2845
38051,"""McIntosh, (ND)""",194.5,"175.6 - 204.1 (644)",4155
38053,"""McKenzie, (ND)""",238.6,"204.2 - 242.8 (644)",4132
38055,"""McLean, (ND)""",158,"148.7 - 175.5 (644)",2569
38057,"""Mercer, (ND)""",161.5,"148.7 - 175.5 (644)",2248
38059,"""Morton, (ND)""",151.6,"148.7 - 175.5 (644)",2286
38061,"""Mountrail, (ND)""",390.4,"242.9 - 651.5 (644)",4915
38063,"""Nelson, (ND)""",186.4,"175.6 - 204.1 (644)",2487
38065,"""Oliver, (ND)""",123.1,"26.6 - 148.6 (644)",1205
38067,"""Pembina, (ND)""",170,"148.7 - 175.5 (644)",2858
38069,"""Pierce, (ND)""",216.1,"204.2 - 242.8 (644)",3773
38071,"""Ramsey, (ND)""",214.7,"204.2 - 242.8 (644)",2704
38073,"""Ransom, (ND)""",255.5,"242.9 - 651.5 (644)",4347
38075,"""Renville, (ND)""",184.2,"175.6 - 204.1 (644)",1681
38077,"""Richland, (ND)""",181.4,"175.6 - 204.1 (644)",3329
38079,"""Rolette, (ND)""",270.9,"242.9 - 651.5 (644)",3538
38081,"""Sargent, (ND)""",204.3,"204.2 - 242.8 (644)",4602
38083,"""Sheridan, (ND)""",130.8,"26.6 - 148.6 (644)",974
38085,"""Sioux, (ND)""",437.8,"242.9 - 651.5 (644)",4819
38087,"""Slope, (ND)""",172.1,"148.7 - 175.5 (644)",1731
38089,"""Stark, (ND)""",159,"148.7 - 175.5 (644)",1539
38091,"""Steele, (ND)""",133,"26.6 - 148.6 (644)",830
38093,"""Stutsman, (ND)""",200.1,"175.6 - 204.1 (644)",3625
38095,"""Towner, (ND)""",195.9,"175.6 - 204.1 (644)",3802
38097,"""Traill, (ND)""",122.4,"26.6 - 148.6 (644)",4243
38099,"""Walsh, (ND)""",176.7,"175.6 - 204.1 (644)",3784
38101,"""Ward, (ND)""",151.8,"148.7 - 175.5 (644)",2345
38103,"""Wells, (ND)""",209.9,"204.2 - 242.8 (644)",3515
38105,"""Williams, (ND)""",201.6,"175.6 - 204.1 (644)",2956
41001,"""Baker, (OR)""",163.1,"148.7 - 175.5 (644)",3032
41049,"""Morrow, (OR)""",160.3,"148.7 - 175.5 (644)",2339
41059,"""Umatilla, (OR)""",138.7,"26.6 - 148.6 (644)",3013
41061,"""Union, (OR)""",139.7,"26.6 - 148.6 (644)",1860
41063,"""Wallowa, (OR)""",133.9,"26.6 - 148.6 (644)",4273
46013,"""Brown, (SD)""",205,"204.2 - 242.8 (644)",2908
46019,"""Butte, (SD)""",209.2,"204.2 - 242.8 (644)",3324
46021,"""Campbell, (SD)""",206,"204.2 - 242.8 (644)",1356
46025,"""Clark, (SD)""",196.1,"175.6 - 204.1 (644)",3910
46029,"""Codington, (SD)""",197.9,"175.6 - 204.1 (644)",1866
46031,"""Corson, (SD)""",438.3,"242.9 - 651.5 (644)",2605
46037,"""Day, (SD)""",209.4,"204.2 - 242.8 (644)",2829
46039,"""Deuel, (SD)""",196.2,"175.6 - 204.1 (644)",3847
46041,"""Dewey, (SD)""",131.8,"26.6 - 148.6 (644)",4328
46045,"""Edmunds, (SD)""",204.9,"204.2 - 242.8 (644)",2780
46049,"""Faulk, (SD)""",209.4,"204.2 - 242.8 (644)",5415
46051,"""Grant, (SD)""",209.1,"204.2 - 242.8 (644)",3844
46057,"""Hamlin, (SD)""",203.7,"175.6 - 204.1 (644)",3622
46063,"""Harding, (SD)""",216.3,"204.2 - 242.8 (644)",3658
46089,"""McPherson, (SD)""",204.8,"204.2 - 242.8 (644)",2268
46091,"""Marshall, (SD)""",201.7,"175.6 - 204.1 (644)",1750
46105,"""Perkins, (SD)""",246.6,"242.9 - 651.5 (644)",2795
46107,"""Potter, (SD)""",164,"148.7 - 175.5 (644)",3804
46109,"""Roberts, (SD)""",197.5,"175.6 - 204.1 (644)",3259
46115,"""Spink, (SD)""",197.7,"175.6 - 204.1 (644)",2830
46119,"""Sully, (SD)""",160.1,"148.7 - 175.5 (644)",1509
46129,"""Walworth, (SD)""",174.8,"148.7 - 175.5 (644)",3024
46137,"""Ziebach, (SD)""",184.8,"175.6 - 204.1 (644)",3118
53001,"""Adams, (WA)""",187.6,"175.6 - 204.1 (644)",5512
53003,"""Asotin, (WA)""",132.7,"26.6 - 148.6 (644)",2723
53005,"""Benton, (WA)""",190.1,"175.6 - 204.1 (644)",3179
53013,"""Columbia, (WA)""",154.4,"148.7 - 175.5 (644)",4782
53017,"""Douglas, (WA)""",154.6,"148.7 - 175.5 (644)",1571
53019,"""Ferry, (WA)""",206.7,"204.2 - 242.8 (644)",2953
53021,"""Franklin, (WA)""",144.8,"26.6 - 148.6 (644)",2418
53023,"""Garfield, (WA)""",170.1,"148.7 - 175.5 (644)",5882
53025,"""Grant, (WA)""",199,"175.6 - 204.1 (644)",2751
53043,"""Lincoln, (WA)""",216.7,"204.2 - 242.8 (644)",5925
53051,"""Pend Oreille, (WA)""",177.4,"175.6 - 204.1 (644)",2865
53063,"""Spokane, (WA)""",149.8,"148.7 - 175.5 (644)",3527
53065,"""Stevens, (WA)""",227.4,"204.2 - 242.8 (644)",3539
53071,"""Walla Walla, (WA)""",150.9,"148.7 - 175.5 (644)",3205
53075,"""Whitman, (WA)""",186.7,"175.6 - 204.1 (644)",3654
56033,"""Sheridan, (WY)""",179.2,"175.6 - 204.1 (644)",3078
01003,"""Baldwin, (AL)""",184.7,"175.6 - 204.1 (644)",2998
01005,"""Barbour, (AL)""",141.1,"26.6 - 148.6 (644)",5403
01011,"""Bullock, (AL)""",142.5,"26.6 - 148.6 (644)",6205
01013,"""Butler, (AL)""",184.9,"175.6 - 204.1 (644)",4474
01023,"""Choctaw, (AL)""",318.4,"242.9 - 651.5 (644)",7567
01025,"""Clarke, (AL)""",247.5,"242.9 - 651.5 (644)",3571
01031,"""Coffee, (AL)""",246.2,"242.9 - 651.5 (644)",4111
01035,"""Conecuh, (AL)""",216.8,"204.2 - 242.8 (644)",4044
01039,"""Covington, (AL)""",251.2,"242.9 - 651.5 (644)",4685
01041,"""Crenshaw, (AL)""",220.7,"204.2 - 242.8 (644)",4365
01045,"""Dale, (AL)""",153,"148.7 - 175.5 (644)",5299
01053,"""Escambia, (AL)""",254.4,"242.9 - 651.5 (644)",4715
01061,"""Geneva, (AL)""",215.1,"204.2 - 242.8 (644)",4731
01067,"""Henry, (AL)""",161.6,"148.7 - 175.5 (644)",4019
01069,"""Houston, (AL)""",133.5,"26.6 - 148.6 (644)",4420
01097,"""Mobile, (AL)""",221.5,"204.2 - 242.8 (644)",4166
01099,"""Monroe, (AL)""",171.3,"148.7 - 175.5 (644)",4418
01109,"""Pike, (AL)""",138.1,"26.6 - 148.6 (644)",4397
01129,"""Washington, (AL)""",249.1,"242.9 - 651.5 (644)",4292
01131,"""Wilcox, (AL)""",175.7,"175.6 - 204.1 (644)",3916
12001,"""Alachua, (FL)""",134.5,"26.6 - 148.6 (644)",4657
12003,"""Baker, (FL)""",221.1,"204.2 - 242.8 (644)",5642
12005,"""Bay, (FL)""",222.2,"204.2 - 242.8 (644)",5142
12007,"""Bradford, (FL)""",208.8,"204.2 - 242.8 (644)",5447
12009,"""Brevard, (FL)""",198.4,"175.6 - 204.1 (644)",3770
12013,"""Calhoun, (FL)""",213.4,"204.2 - 242.8 (644)",6549
12015,"""Charlotte, (FL)""",151.7,"148.7 - 175.5 (644)",3513
12017,"""Citrus, (FL)""",247.4,"242.9 - 651.5 (644)",3329
12019,"""Clay, (FL)""",157,"148.7 - 175.5 (644)",4200
12021,"""Collier, (FL)""",117.6,"26.6 - 148.6 (644)",2624
12023,"""Columbia, (FL)""",226.2,"204.2 - 242.8 (644)",5946
12027,"""DeSoto, (FL)""",156.9,"148.7 - 175.5 (644)",3825
12029,"""Dixie, (FL)""",225.2,"204.2 - 242.8 (644)",6325
12031,"""Duval, (FL)""",183.4,"175.6 - 204.1 (644)",5085
12033,"""Escambia, (FL)""",179.5,"175.6 - 204.1 (644)",4566
12035,"""Flagler, (FL)""",159.5,"148.7 - 175.5 (644)",3615
12037,"""Franklin, (FL)""",194.3,"175.6 - 204.1 (644)",4080
12039,"""Gadsden, (FL)""",159.4,"148.7 - 175.5 (644)",4173
12041,"""Gilchrist, (FL)""",175.3,"148.7 - 175.5 (644)",4744
12043,"""Glades, (FL)""",168.5,"148.7 - 175.5 (644)",3916
12045,"""Gulf, (FL)""",216.2,"204.2 - 242.8 (644)",5162
12047,"""Hamilton, (FL)""",243.7,"242.9 - 651.5 (644)",5672
12049,"""Hardee, (FL)""",179.3,"175.6 - 204.1 (644)",4801
12051,"""Hendry, (FL)""",240.4,"204.2 - 242.8 (644)",5145
12053,"""Hernando, (FL)""",210.8,"204.2 - 242.8 (644)",3997
12055,"""Highlands, (FL)""",171.2,"148.7 - 175.5 (644)",4439
12057,"""Hillsborough, (FL)""",184,"175.6 - 204.1 (644)",5263
12059,"""Holmes, (FL)""",242,"204.2 - 242.8 (644)",5024
12061,"""Indian River, (FL)""",188.3,"175.6 - 204.1 (644)",3250
12063,"""Jackson, (FL)""",214.6,"204.2 - 242.8 (644)",5259
12065,"""Jefferson, (FL)""",184.4,"175.6 - 204.1 (644)",6638
12067,"""Lafayette, (FL)""",241.1,"204.2 - 242.8 (644)",6759
12069,"""Lake, (FL)""",196.1,"175.6 - 204.1 (644)",3351
12071,"""Lee, (FL)""",148.6,"26.6 - 148.6 (644)",3304
12073,"""Leon, (FL)""",148.9,"148.7 - 175.5 (644)",4979
12075,"""Levy, (FL)""",235.9,"204.2 - 242.8 (644)",4976
12077,"""Liberty, (FL)""",187.9,"175.6 - 204.1 (644)",6518
12079,"""Madison, (FL)""",226.6,"204.2 - 242.8 (644)",6776
12081,"""Manatee, (FL)""",168.8,"148.7 - 175.5 (644)",3911
12083,"""Marion, (FL)""",274.4,"242.9 - 651.5 (644)",3541
12087,"""Monroe, (FL)""",183.1,"175.6 - 204.1 (644)",3346
12089,"""Nassau, (FL)""",178.5,"175.6 - 204.1 (644)",3177
12091,"""Okaloosa, (FL)""",144.5,"26.6 - 148.6 (644)",3925
12093,"""Okeechobee, (FL)""",248.7,"242.9 - 651.5 (644)",4920
12095,"""Orange, (FL)""",170.4,"148.7 - 175.5 (644)",4680
12097,"""Osceola, (FL)""",217,"204.2 - 242.8 (644)",4767
12101,"""Pasco, (FL)""",184.8,"175.6 - 204.1 (644)",5160
12103,"""Pinellas, (FL)""",181.9,"175.6 - 204.1 (644)",6045
12105,"""Polk, (FL)""",189.3,"175.6 - 204.1 (644)",4425
12107,"""Putnam, (FL)""",202.5,"175.6 - 204.1 (644)",4896
12109,"""St. Johns, (FL)""",139.8,"26.6 - 148.6 (644)",3209
12113,"""Santa Rosa, (FL)""",168,"148.7 - 175.5 (644)",4107
12115,"""Sarasota, (FL)""",124,"26.6 - 148.6 (644)",3327
12117,"""Seminole, (FL)""",156.2,"148.7 - 175.5 (644)",4342
12119,"""Sumter, (FL)""",194.3,"175.6 - 204.1 (644)",3018
12121,"""Suwannee, (FL)""",253.3,"242.9 - 651.5 (644)",4269
12123,"""Taylor, (FL)""",224,"204.2 - 242.8 (644)",4305
12125,"""Union, (FL)""",365.2,"242.9 - 651.5 (644)",6311
12127,"""Volusia, (FL)""",214.9,"204.2 - 242.8 (644)",4021
12129,"""Wakulla, (FL)""",182.1,"175.6 - 204.1 (644)",4274
12131,"""Walton, (FL)""",170.5,"148.7 - 175.5 (644)",3724
12133,"""Washington, (FL)""",281.7,"242.9 - 651.5 (644)",6136
13001,"""Appling, (GA)""",279.3,"242.9 - 651.5 (644)",2986
13003,"""Atkinson, (GA)""",176.7,"175.6 - 204.1 (644)",2390
13005,"""Bacon, (GA)""",274.3,"242.9 - 651.5 (644)",4161
13007,"""Baker, (GA)""",144,"26.6 - 148.6 (644)",7424
13017,"""Ben Hill, (GA)""",242.9,"242.9 - 651.5 (644)",2981
13019,"""Berrien, (GA)""",263.4,"242.9 - 651.5 (644)",4790
13025,"""Brantley, (GA)""",269.3,"242.9 - 651.5 (644)",3881
13027,"""Brooks, (GA)""",199.6,"175.6 - 204.1 (644)",6331
13029,"""Bryan, (GA)""",162.6,"148.7 - 175.5 (644)",3589
13037,"""Calhoun, (GA)""",120,"26.6 - 148.6 (644)",4411
13039,"""Camden, (GA)""",205.4,"204.2 - 242.8 (644)",2973
13049,"""Charlton, (GA)""",114.3,"26.6 - 148.6 (644)",4198
13051,"""Chatham, (GA)""",109.9,"26.6 - 148.6 (644)",4465
13061,"""Clay, (GA)""",188.1,"175.6 - 204.1 (644)",3283
13065,"""Clinch, (GA)""",336.3,"242.9 - 651.5 (644)",6305
13069,"""Coffee, (GA)""",238.3,"204.2 - 242.8 (644)",3075
13071,"""Colquitt, (GA)""",180.9,"175.6 - 204.1 (644)",4216
13075,"""Cook, (GA)""",268.7,"242.9 - 651.5 (644)",2785
13081,"""Crisp, (GA)""",159.2,"148.7 - 175.5 (644)",2606
13087,"""Decatur, (GA)""",175.1,"148.7 - 175.5 (644)",3509
13095,"""Dougherty, (GA)""",110.4,"26.6 - 148.6 (644)",3543
13099,"""Early, (GA)""",134.1,"26.6 - 148.6 (644)",4522
13101,"""Echols, (GA)""",179.6,"175.6 - 204.1 (644)",2249
13127,"""Glynn, (GA)""",175.3,"148.7 - 175.5 (644)",3441
13131,"""Grady, (GA)""",179.2,"175.6 - 204.1 (644)",3495
13155,"""Irwin, (GA)""",230,"204.2 - 242.8 (644)",3225
13161,"""Jeff Davis, (GA)""",301.1,"242.9 - 651.5 (644)",5369
13173,"""Lanier, (GA)""",180,"175.6 - 204.1 (644)",4243
13177,"""Lee, (GA)""",202.6,"175.6 - 204.1 (644)",2855
13179,"""Liberty, (GA)""",137.3,"26.6 - 148.6 (644)",4218
13183,"""Long, (GA)""",151.3,"148.7 - 175.5 (644)",3381
13185,"""Lowndes, (GA)""",202.7,"175.6 - 204.1 (644)",3860
13191,"""McIntosh, (GA)""",135.2,"26.6 - 148.6 (644)",3055
13201,"""Miller, (GA)""",154.4,"148.7 - 175.5 (644)",11290
13205,"""Mitchell, (GA)""",257,"242.9 - 651.5 (644)",3547
13229,"""Pierce, (GA)""",232.2,"204.2 - 242.8 (644)",3136
13239,"""Quitman, (GA)""",132.4,"26.6 - 148.6 (644)",3440
13243,"""Randolph, (GA)""",89.7,"26.6 - 148.6 (644)",2021
13253,"""Seminole, (GA)""",174.1,"148.7 - 175.5 (644)",3846
13259,"""Stewart, (GA)""",136.5,"26.6 - 148.6 (644)",5513
13261,"""Sumter, (GA)""",180.1,"175.6 - 204.1 (644)",3609
13267,"""Tattnall, (GA)""",214.6,"204.2 - 242.8 (644)",5117
13271,"""Telfair, (GA)""",118.6,"26.6 - 148.6 (644)",5895
13273,"""Terrell, (GA)""",102.1,"26.6 - 148.6 (644)",2847
13275,"""Thomas, (GA)""",185.8,"175.6 - 204.1 (644)",4530
13277,"""Tift, (GA)""",191,"175.6 - 204.1 (644)",3944
13287,"""Turner, (GA)""",191.3,"175.6 - 204.1 (644)",4537
13299,"""Ware, (GA)""",254.5,"242.9 - 651.5 (644)",4448
13305,"""Wayne, (GA)""",198,"175.6 - 204.1 (644)",4155
13307,"""Webster, (GA)""",130.7,"26.6 - 148.6 (644)",4745
13309,"""Wheeler, (GA)""",155.6,"148.7 - 175.5 (644)",5489
13315,"""Wilcox, (GA)""",226.2,"204.2 - 242.8 (644)",4974
13321,"""Worth, (GA)""",109.2,"26.6 - 148.6 (644)",4356
22001,"""Acadia, (LA)""",221,"204.2 - 242.8 (644)",6278
22003,"""Allen, (LA)""",230,"204.2 - 242.8 (644)",5548
22005,"""Ascension, (LA)""",160.5,"148.7 - 175.5 (644)",5497
22007,"""Assumption, (LA)""",206.1,"204.2 - 242.8 (644)",5202
22009,"""Avoyelles, (LA)""",288.7,"242.9 - 651.5 (644)",8331
22011,"""Beauregard, (LA)""",310.9,"242.9 - 651.5 (644)",5909
22019,"""Calcasieu, (LA)""",220,"204.2 - 242.8 (644)",4889
22021,"""Caldwell, (LA)""",81.5,"26.6 - 148.6 (644)",7318
22023,"""Cameron, (LA)""",177.6,"175.6 - 204.1 (644)",4829
22025,"""Catahoula, (LA)""",227.9,"204.2 - 242.8 (644)",6642
22029,"""Concordia, (LA)""",159.4,"148.7 - 175.5 (644)",7848
22033,"""East Baton Rouge, (LA)""",197.6,"175.6 - 204.1 (644)",5107
22037,"""East Feliciana, (LA)""",366.8,"242.9 - 651.5 (644)",5511
22039,"""Evangeline, (LA)""",269.8,"242.9 - 651.5 (644)",9397
22043,"""Grant, (LA)""",211,"204.2 - 242.8 (644)",6464
22045,"""Iberia, (LA)""",308.5,"242.9 - 651.5 (644)",5839
22047,"""Iberville, (LA)""",126.4,"26.6 - 148.6 (644)",7691
22051,"""Jefferson, (LA)""",153.4,"148.7 - 175.5 (644)",4469
22053,"""Jefferson Davis, (LA)""",159.5,"148.7 - 175.5 (644)",6309
22055,"""Lafayette, (LA)""",189.6,"175.6 - 204.1 (644)",4770
22057,"""Lafourche, (LA)""",169.7,"148.7 - 175.5 (644)",4186
22059,"""La Salle, (LA)""",142.9,"26.6 - 148.6 (644)",6522
22063,"""Livingston, (LA)""",149.6,"148.7 - 175.5 (644)",5409
22069,"""Natchitoches, (LA)""",206.4,"204.2 - 242.8 (644)",7718
22071,"""Orleans, (LA)""",126.2,"26.6 - 148.6 (644)",4827
22075,"""Plaquemines, (LA)""",124.4,"26.6 - 148.6 (644)",4652
22077,"""Pointe Coupee, (LA)""",233,"204.2 - 242.8 (644)",6084
22079,"""Rapides, (LA)""",225.9,"204.2 - 242.8 (644)",5807
22081,"""Red River, (LA)""",176.5,"175.6 - 204.1 (644)",14187
22085,"""Sabine, (LA)""",170.3,"148.7 - 175.5 (644)",6864
22087,"""St. Bernard, (LA)""",195.1,"175.6 - 204.1 (644)",4653
22089,"""St. Charles, (LA)""",146.4,"26.6 - 148.6 (644)",4464
22091,"""St. Helena, (LA)""",135.6,"26.6 - 148.6 (644)",8325
22093,"""St. James, (LA)""",171.1,"148.7 - 175.5 (644)",5531
22095,"""St. John the Baptist, (LA)""",195.7,"175.6 - 204.1 (644)",5502
22097,"""St. Landry, (LA)""",381,"242.9 - 651.5 (644)",6127
22099,"""St. Martin, (LA)""",168.4,"148.7 - 175.5 (644)",5124
22101,"""St. Mary, (LA)""",186.4,"175.6 - 204.1 (644)",6453
22103,"""St. Tammany, (LA)""",146.4,"26.6 - 148.6 (644)",4505
22105,"""Tangipahoa, (LA)""",293,"242.9 - 651.5 (644)",7692
22107,"""Tensas, (LA)""",165.3,"148.7 - 175.5 (644)",7129
22109,"""Terrebonne, (LA)""",216.2,"204.2 - 242.8 (644)",4459
22113,"""Vermilion, (LA)""",341.2,"242.9 - 651.5 (644)",6114
22115,"""Vernon, (LA)""",226.6,"204.2 - 242.8 (644)",6873
22117,"""Washington, (LA)""",262.7,"242.9 - 651.5 (644)",7727
22121,"""West Baton Rouge, (LA)""",153,"148.7 - 175.5 (644)",4915
22125,"""West Feliciana, (LA)""",158.6,"148.7 - 175.5 (644)",9836
22127,"""Winn, (LA)""",221.8,"204.2 - 242.8 (644)",8447
28001,"""Adams, (MS)""",146.6,"26.6 - 148.6 (644)",6707
28005,"""Amite, (MS)""",98.8,"26.6 - 148.6 (644)",4741
28021,"""Claiborne, (MS)""",198.7,"175.6 - 204.1 (644)",13636
28023,"""Clarke, (MS)""",270.2,"242.9 - 651.5 (644)",8082
28029,"""Copiah, (MS)""",242.4,"204.2 - 242.8 (644)",6083
28031,"""Covington, (MS)""",293.2,"242.9 - 651.5 (644)",6384
28035,"""Forrest, (MS)""",275.7,"242.9 - 651.5 (644)",4863
28037,"""Franklin, (MS)""",122.7,"26.6 - 148.6 (644)",8297
28039,"""George, (MS)""",240.3,"204.2 - 242.8 (644)",3861
28041,"""Greene, (MS)""",331.5,"242.9 - 651.5 (644)",6664
28045,"""Hancock, (MS)""",186.4,"175.6 - 204.1 (644)",5247
28047,"""Harrison, (MS)""",207.6,"204.2 - 242.8 (644)",5204
28059,"""Jackson, (MS)""",206.7,"204.2 - 242.8 (644)",4198
28061,"""Jasper, (MS)""",237.1,"204.2 - 242.8 (644)",5518
28063,"""Jefferson, (MS)""",130,"26.6 - 148.6 (644)",10161
28065,"""Jefferson Davis, (MS)""",185.6,"175.6 - 204.1 (644)",8605
28067,"""Jones, (MS)""",144.4,"26.6 - 148.6 (644)",4422
28073,"""Lamar, (MS)""",216.2,"204.2 - 242.8 (644)",3723
28077,"""Lawrence, (MS)""",289.8,"242.9 - 651.5 (644)",6773
28085,"""Lincoln, (MS)""",124.2,"26.6 - 148.6 (644)",3921
28091,"""Marion, (MS)""",187.1,"175.6 - 204.1 (644)",5724
28109,"""Pearl River, (MS)""",229.7,"204.2 - 242.8 (644)",4926
28111,"""Perry, (MS)""",234.7,"204.2 - 242.8 (644)",4981
28113,"""Pike, (MS)""",184.6,"175.6 - 204.1 (644)",4824
28127,"""Simpson, (MS)""",234.9,"204.2 - 242.8 (644)",7544
28129,"""Smith, (MS)""",207.1,"204.2 - 242.8 (644)",7714
28131,"""Stone, (MS)""",259.9,"242.9 - 651.5 (644)",7885
28147,"""Walthall, (MS)""",201.6,"175.6 - 204.1 (644)",6187
28153,"""Wayne, (MS)""",320.7,"242.9 - 651.5 (644)",4558
28157,"""Wilkinson, (MS)""",169.7,"148.7 - 175.5 (644)",4568
01007,"""Bibb, (AL)""",136.5,"26.6 - 148.6 (644)",4981
01033,"""Colbert, (AL)""",127,"26.6 - 148.6 (644)",4619
01057,"""Fayette, (AL)""",207.6,"204.2 - 242.8 (644)",5448
01059,"""Franklin, (AL)""",131.3,"26.6 - 148.6 (644)",5623
01063,"""Greene, (AL)""",119.1,"26.6 - 148.6 (644)",6360
01065,"""Hale, (AL)""",141.2,"26.6 - 148.6 (644)",5509
01075,"""Lamar, (AL)""",180.3,"175.6 - 204.1 (644)",4148
01077,"""Lauderdale, (AL)""",137.9,"26.6 - 148.6 (644)",4101
01079,"""Lawrence, (AL)""",142.6,"26.6 - 148.6 (644)",3895
01091,"""Marengo, (AL)""",196.3,"175.6 - 204.1 (644)",4610
01093,"""Marion, (AL)""",262.8,"242.9 - 651.5 (644)",4186
01105,"""Perry, (AL)""",181.1,"175.6 - 204.1 (644)",5000
01107,"""Pickens, (AL)""",116.7,"26.6 - 148.6 (644)",3840
01119,"""Sumter, (AL)""",156.5,"148.7 - 175.5 (644)",5657
01125,"""Tuscaloosa, (AL)""",140.7,"26.6 - 148.6 (644)",4612
01127,"""Walker, (AL)""",210.9,"204.2 - 242.8 (644)",3286
01133,"""Winston, (AL)""",187.2,"175.6 - 204.1 (644)",4324
05001,"""Arkansas, (AR)""",271.4,"242.9 - 651.5 (644)",2526
05003,"""Ashley, (AR)""",259.2,"242.9 - 651.5 (644)",4291
05005,"""Baxter, (AR)""",197.9,"175.6 - 204.1 (644)",3453
05009,"""Boone, (AR)""",374.1,"242.9 - 651.5 (644)",3226
05011,"""Bradley, (AR)""",347.2,"242.9 - 651.5 (644)",4349
05013,"""Calhoun, (AR)""",229.3,"204.2 - 242.8 (644)",3442
05015,"""Carroll, (AR)""",255.5,"242.9 - 651.5 (644)",4545
05017,"""Chicot, (AR)""",311.3,"242.9 - 651.5 (644)",5223
05019,"""Clark, (AR)""",278.4,"242.9 - 651.5 (644)",3263
05021,"""Clay, (AR)""",333.2,"242.9 - 651.5 (644)",6005
05023,"""Cleburne, (AR)""",160.7,"148.7 - 175.5 (644)",3130
05025,"""Cleveland, (AR)""",236.6,"204.2 - 242.8 (644)",4848
05027,"""Columbia, (AR)""",247.8,"242.9 - 651.5 (644)",4241
05029,"""Conway, (AR)""",253.3,"242.9 - 651.5 (644)",3951
05031,"""Craighead, (AR)""",202.2,"175.6 - 204.1 (644)",4548
05035,"""Crittenden, (AR)""",228.4,"204.2 - 242.8 (644)",4962
05037,"""Cross, (AR)""",254.7,"242.9 - 651.5 (644)",4602
05039,"""Dallas, (AR)""",261.4,"242.9 - 651.5 (644)",4684
05041,"""Desha, (AR)""",651.5,"242.9 - 651.5 (644)",4579
05043,"""Drew, (AR)""",252.5,"242.9 - 651.5 (644)",4307
05045,"""Faulkner, (AR)""",234.7,"204.2 - 242.8 (644)",3384
05049,"""Fulton, (AR)""",246.6,"242.9 - 651.5 (644)",5328
05051,"""Garland, (AR)""",273.8,"242.9 - 651.5 (644)",3659
05053,"""Grant, (AR)""",219.2,"204.2 - 242.8 (644)",3057
05055,"""Greene, (AR)""",259.3,"242.9 - 651.5 (644)",5599
05059,"""Hot Spring, (AR)""",254.3,"242.9 - 651.5 (644)",3670
05063,"""Independence, (AR)""",323.7,"242.9 - 651.5 (644)",3688
05065,"""Izard, (AR)""",235.2,"204.2 - 242.8 (644)",4387
05067,"""Jackson, (AR)""",275.1,"242.9 - 651.5 (644)",5262
05069,"""Jefferson, (AR)""",281.8,"242.9 - 651.5 (644)",4020
05071,"""Johnson, (AR)""",242.6,"204.2 - 242.8 (644)",3673
05073,"""Lafayette, (AR)""",226.6,"204.2 - 242.8 (644)",5731
05075,"""Lawrence, (AR)""",243.8,"242.9 - 651.5 (644)",4833
05077,"""Lee, (AR)""",243.1,"242.9 - 651.5 (644)",3488
05079,"""Lincoln, (AR)""",309.3,"242.9 - 651.5 (644)",3970
05085,"""Lonoke, (AR)""",173.7,"148.7 - 175.5 (644)",4193
05089,"""Marion, (AR)""",292.8,"242.9 - 651.5 (644)",3625
05093,"""Mississippi, (AR)""",424.2,"242.9 - 651.5 (644)",4797
05095,"""Monroe, (AR)""",475.5,"242.9 - 651.5 (644)",2617
05097,"""Montgomery, (AR)""",244.5,"242.9 - 651.5 (644)",3016
05099,"""Nevada, (AR)""",276,"242.9 - 651.5 (644)",4959
05101,"""Newton, (AR)""",380.6,"242.9 - 651.5 (644)",2725
05103,"""Ouachita, (AR)""",297.2,"242.9 - 651.5 (644)",4517
05105,"""Perry, (AR)""",260.6,"242.9 - 651.5 (644)",2542
05107,"""Phillips, (AR)""",240.3,"204.2 - 242.8 (644)",3194
05109,"""Pike, (AR)""",269,"242.9 - 651.5 (644)",3824
05111,"""Poinsett, (AR)""",334.6,"242.9 - 651.5 (644)",5712
05115,"""Pope, (AR)""",249.8,"242.9 - 651.5 (644)",3367
05117,"""Prairie, (AR)""",278.2,"242.9 - 651.5 (644)",4698
05119,"""Pulaski, (AR)""",226.9,"204.2 - 242.8 (644)",3937
05121,"""Randolph, (AR)""",256.8,"242.9 - 651.5 (644)",4778
05123,"""St. Francis, (AR)""",346.8,"242.9 - 651.5 (644)",3632
05125,"""Saline, (AR)""",166.4,"148.7 - 175.5 (644)",3272
05129,"""Searcy, (AR)""",233.2,"204.2 - 242.8 (644)",4266
05135,"""Sharp, (AR)""",307.2,"242.9 - 651.5 (644)",3894
05137,"""Stone, (AR)""",193.9,"175.6 - 204.1 (644)",3571
05139,"""Union, (AR)""",237.9,"204.2 - 242.8 (644)",4149
05141,"""Van Buren, (AR)""",193.5,"175.6 - 204.1 (644)",3623
