"cnty_fips","display_name","Value","theme_range","inp_inc"
48299,"""Llano, (TX)""",144.6,"26.6 - 148.6 (644)",4380
48301,"""Loving, (TX)""",288,"242.9 - 651.5 (644)",-9999
48307,"""McCulloch, (TX)""",176.2,"175.6 - 204.1 (644)",4526
48309,"""McLennan, (TX)""",224.1,"204.2 - 242.8 (644)",5283
48311,"""McMullen, (TX)""",188.8,"175.6 - 204.1 (644)",4884
48313,"""Madison, (TX)""",225.5,"204.2 - 242.8 (644)",5740
48319,"""Mason, (TX)""",153,"148.7 - 175.5 (644)",4279
48321,"""Matagorda, (TX)""",217.8,"204.2 - 242.8 (644)",5590
48323,"""Maverick, (TX)""",138.3,"26.6 - 148.6 (644)",6598
48325,"""Medina, (TX)""",200.4,"175.6 - 204.1 (644)",5286
48327,"""Menard, (TX)""",214.9,"204.2 - 242.8 (644)",3187
48329,"""Midland, (TX)""",229.7,"204.2 - 242.8 (644)",3850
48331,"""Milam, (TX)""",220,"204.2 - 242.8 (644)",5527
48333,"""Mills, (TX)""",166.4,"148.7 - 175.5 (644)",5042
48339,"""Montgomery, (TX)""",146.9,"26.6 - 148.6 (644)",5554
48347,"""Nacogdoches, (TX)""",199.2,"175.6 - 204.1 (644)",5616
48349,"""Navarro, (TX)""",228.8,"204.2 - 242.8 (644)",4519
48351,"""Newton, (TX)""",324.3,"242.9 - 651.5 (644)",5109
48355,"""Nueces, (TX)""",172.5,"148.7 - 175.5 (644)",5507
48361,"""Orange, (TX)""",292.4,"242.9 - 651.5 (644)",4767
48371,"""Pecos, (TX)""",181.4,"175.6 - 204.1 (644)",4823
48373,"""Polk, (TX)""",232.7,"204.2 - 242.8 (644)",5349
48377,"""Presidio, (TX)""",108.7,"26.6 - 148.6 (644)",5622
48383,"""Reagan, (TX)""",245.2,"242.9 - 651.5 (644)",5899
48385,"""Real, (TX)""",178.3,"175.6 - 204.1 (644)",7095
48389,"""Reeves, (TX)""",250.6,"242.9 - 651.5 (644)",5617
48391,"""Refugio, (TX)""",189.1,"175.6 - 204.1 (644)",4986
48395,"""Robertson, (TX)""",250.4,"242.9 - 651.5 (644)",5490
48399,"""Runnels, (TX)""",190.4,"175.6 - 204.1 (644)",4595
48403,"""Sabine, (TX)""",310.5,"242.9 - 651.5 (644)",4172
48405,"""San Augustine, (TX)""",182.2,"175.6 - 204.1 (644)",5058
48407,"""San Jacinto, (TX)""",182.1,"175.6 - 204.1 (644)",6824
48409,"""San Patricio, (TX)""",184.2,"175.6 - 204.1 (644)",5820
48411,"""San Saba, (TX)""",157.5,"148.7 - 175.5 (644)",6417
48413,"""Schleicher, (TX)""",95.2,"26.6 - 148.6 (644)",8314
48419,"""Shelby, (TX)""",240.6,"204.2 - 242.8 (644)",4785
48427,"""Starr, (TX)""",203.3,"175.6 - 204.1 (644)",5458
48431,"""Sterling, (TX)""",227.1,"204.2 - 242.8 (644)",2880
48435,"""Sutton, (TX)""",179.2,"175.6 - 204.1 (644)",4338
48443,"""Terrell, (TX)""",180,"175.6 - 204.1 (644)",3790
48451,"""Tom Green, (TX)""",123,"26.6 - 148.6 (644)",4816
48453,"""Travis, (TX)""",126.9,"26.6 - 148.6 (644)",4701
48455,"""Trinity, (TX)""",209.9,"204.2 - 242.8 (644)",5404
48457,"""Tyler, (TX)""",284,"242.9 - 651.5 (644)",4781
48461,"""Upton, (TX)""",297.8,"242.9 - 651.5 (644)",4204
48463,"""Uvalde, (TX)""",201,"175.6 - 204.1 (644)",6041
48465,"""Val Verde, (TX)""",172.7,"148.7 - 175.5 (644)",5667
48469,"""Victoria, (TX)""",174.1,"148.7 - 175.5 (644)",5527
48471,"""Walker, (TX)""",152.7,"148.7 - 175.5 (644)",5507
48473,"""Waller, (TX)""",204.1,"175.6 - 204.1 (644)",6002
48475,"""Ward, (TX)""",359,"242.9 - 651.5 (644)",4915
48477,"""Washington, (TX)""",131.6,"26.6 - 148.6 (644)",5365
48479,"""Webb, (TX)""",180.2,"175.6 - 204.1 (644)",5900
48481,"""Wharton, (TX)""",226.6,"204.2 - 242.8 (644)",6101
48489,"""Willacy, (TX)""",209.5,"204.2 - 242.8 (644)",5270
48491,"""Williamson, (TX)""",135.1,"26.6 - 148.6 (644)",4496
48493,"""Wilson, (TX)""",195.8,"175.6 - 204.1 (644)",4107
48495,"""Winkler, (TX)""",327.3,"242.9 - 651.5 (644)",3810
48505,"""Zapata, (TX)""",179.3,"175.6 - 204.1 (644)",3966
48507,"""Zavala, (TX)""",244,"242.9 - 651.5 (644)",5665
05007,"""Benton, (AR)""",226.1,"204.2 - 242.8 (644)",4560
05033,"""Crawford, (AR)""",292.7,"242.9 - 651.5 (644)",5155
05047,"""Franklin, (AR)""",309.8,"242.9 - 651.5 (644)",5048
05057,"""Hempstead, (AR)""",283.5,"242.9 - 651.5 (644)",5109
05061,"""Howard, (AR)""",330.8,"242.9 - 651.5 (644)",4971
05081,"""Little River, (AR)""",229.5,"204.2 - 242.8 (644)",5634
05083,"""Logan, (AR)""",284.1,"242.9 - 651.5 (644)",5467
05087,"""Madison, (AR)""",367.8,"242.9 - 651.5 (644)",5567
05091,"""Miller, (AR)""",180.4,"175.6 - 204.1 (644)",5160
05113,"""Polk, (AR)""",248.9,"242.9 - 651.5 (644)",4571
05127,"""Scott, (AR)""",286.7,"242.9 - 651.5 (644)",4422
05131,"""Sebastian, (AR)""",301,"242.9 - 651.5 (644)",5485
05133,"""Sevier, (AR)""",228.3,"204.2 - 242.8 (644)",4989
05143,"""Washington, (AR)""",381,"242.9 - 651.5 (644)",6024
08001,"""Adams, (CO)""",140,"26.6 - 148.6 (644)",5731
08003,"""Alamosa, (CO)""",168.2,"148.7 - 175.5 (644)",5125
08005,"""Arapahoe, (CO)""",107.5,"26.6 - 148.6 (644)",5243
08009,"""Baca, (CO)""",189.6,"175.6 - 204.1 (644)",6232
08011,"""Bent, (CO)""",206.2,"204.2 - 242.8 (644)",5425
08013,"""Boulder, (CO)""",90.1,"26.6 - 148.6 (644)",4366
08014,"""Broomfield, (CO)""",94,"26.6 - 148.6 (644)",4024
08015,"""Chaffee, (CO)""",118.8,"26.6 - 148.6 (644)",3945
08017,"""Cheyenne, (CO)""",147.4,"26.6 - 148.6 (644)",3598
08019,"""Clear Creek, (CO)""",116.9,"26.6 - 148.6 (644)",6539
08021,"""Conejos, (CO)""",158.6,"148.7 - 175.5 (644)",5655
08023,"""Costilla, (CO)""",155.9,"148.7 - 175.5 (644)",4045
08025,"""Crowley, (CO)""",139.6,"26.6 - 148.6 (644)",6540
08027,"""Custer, (CO)""",104.4,"26.6 - 148.6 (644)",2918
08031,"""Denver, (CO)""",123.8,"26.6 - 148.6 (644)",5593
08035,"""Douglas, (CO)""",67.2,"26.6 - 148.6 (644)",4242
08037,"""Eagle, (CO)""",56.5,"26.6 - 148.6 (644)",4309
08039,"""Elbert, (CO)""",139,"26.6 - 148.6 (644)",5345
08041,"""El Paso, (CO)""",143.8,"26.6 - 148.6 (644)",4009
08043,"""Fremont, (CO)""",175.6,"175.6 - 204.1 (644)",3984
08047,"""Gilpin, (CO)""",153.9,"148.7 - 175.5 (644)",5328
08049,"""Grand, (CO)""",90.2,"26.6 - 148.6 (644)",3006
08055,"""Huerfano, (CO)""",126.8,"26.6 - 148.6 (644)",3572
08057,"""Jackson, (CO)""",108.5,"26.6 - 148.6 (644)",4692
08059,"""Jefferson, (CO)""",135.9,"26.6 - 148.6 (644)",4700
08061,"""Kiowa, (CO)""",182.3,"175.6 - 204.1 (644)",13759
08063,"""Kit Carson, (CO)""",144.1,"26.6 - 148.6 (644)",8489
08065,"""Lake, (CO)""",70,"26.6 - 148.6 (644)",5785
08069,"""Larimer, (CO)""",102.3,"26.6 - 148.6 (644)",4725
08071,"""Las Animas, (CO)""",174.5,"148.7 - 175.5 (644)",4677
08073,"""Lincoln, (CO)""",129.8,"26.6 - 148.6 (644)",5256
08075,"""Logan, (CO)""",155.2,"148.7 - 175.5 (644)",5527
08087,"""Morgan, (CO)""",127.3,"26.6 - 148.6 (644)",5342
08089,"""Otero, (CO)""",249.8,"242.9 - 651.5 (644)",5450
08093,"""Park, (CO)""",109.7,"26.6 - 148.6 (644)",3494
08095,"""Phillips, (CO)""",166.9,"148.7 - 175.5 (644)",5687
08099,"""Prowers, (CO)""",164.7,"148.7 - 175.5 (644)",4338
08101,"""Pueblo, (CO)""",117.8,"26.6 - 148.6 (644)",5145
08105,"""Rio Grande, (CO)""",161.7,"148.7 - 175.5 (644)",4926
08109,"""Saguache, (CO)""",141.1,"26.6 - 148.6 (644)",6394
08115,"""Sedgwick, (CO)""",243.5,"242.9 - 651.5 (644)",4386
08117,"""Summit, (CO)""",61.3,"26.6 - 148.6 (644)",4418
08119,"""Teller, (CO)""",142.3,"26.6 - 148.6 (644)",3803
08121,"""Washington, (CO)""",126.2,"26.6 - 148.6 (644)",3497
08123,"""Weld, (CO)""",111.1,"26.6 - 148.6 (644)",5379
08125,"""Yuma, (CO)""",128.3,"26.6 - 148.6 (644)",3053
19001,"""Adair, (IA)""",217,"204.2 - 242.8 (644)",3370
19003,"""Adams, (IA)""",259.1,"242.9 - 651.5 (644)",4219
19009,"""Audubon, (IA)""",139.1,"26.6 - 148.6 (644)",3735
19015,"""Boone, (IA)""",206.7,"204.2 - 242.8 (644)",4594
19021,"""Buena Vista, (IA)""",223.1,"204.2 - 242.8 (644)",3387
19025,"""Calhoun, (IA)""",229.4,"204.2 - 242.8 (644)",3228
19027,"""Carroll, (IA)""",167.4,"148.7 - 175.5 (644)",4486
19029,"""Cass, (IA)""",268.2,"242.9 - 651.5 (644)",4900
19035,"""Cherokee, (IA)""",180,"175.6 - 204.1 (644)",4147
19039,"""Clarke, (IA)""",233.7,"204.2 - 242.8 (644)",4092
19041,"""Clay, (IA)""",165.8,"148.7 - 175.5 (644)",4356
19047,"""Crawford, (IA)""",171.9,"148.7 - 175.5 (644)",5393
19049,"""Dallas, (IA)""",164.9,"148.7 - 175.5 (644)",3932
19053,"""Decatur, (IA)""",260.5,"242.9 - 651.5 (644)",3832
19059,"""Dickinson, (IA)""",186.2,"175.6 - 204.1 (644)",3614
19063,"""Emmet, (IA)""",214.3,"204.2 - 242.8 (644)",4541
19071,"""Fremont, (IA)""",156.3,"148.7 - 175.5 (644)",4066
19073,"""Greene, (IA)""",224,"204.2 - 242.8 (644)",4131
19077,"""Guthrie, (IA)""",202.2,"175.6 - 204.1 (644)",3581
19079,"""Hamilton, (IA)""",176.3,"175.6 - 204.1 (644)",4146
19081,"""Hancock, (IA)""",181.3,"175.6 - 204.1 (644)",4850
19085,"""Harrison, (IA)""",195.2,"175.6 - 204.1 (644)",4785
19091,"""Humboldt, (IA)""",311.8,"242.9 - 651.5 (644)",4321
19093,"""Ida, (IA)""",241.3,"204.2 - 242.8 (644)",5354
19109,"""Kossuth, (IA)""",238.2,"204.2 - 242.8 (644)",4553
19119,"""Lyon, (IA)""",157.1,"148.7 - 175.5 (644)",4416
19121,"""Madison, (IA)""",190.3,"175.6 - 204.1 (644)",4473
19129,"""Mills, (IA)""",154.3,"148.7 - 175.5 (644)",4114
19133,"""Monona, (IA)""",385,"242.9 - 651.5 (644)",4660
19137,"""Montgomery, (IA)""",253.9,"242.9 - 651.5 (644)",4184
19141,"""O'Brien, (IA)""",192.1,"175.6 - 204.1 (644)",4798
19143,"""Osceola, (IA)""",171.7,"148.7 - 175.5 (644)",3352
19145,"""Page, (IA)""",241.3,"204.2 - 242.8 (644)",4601
19147,"""Palo Alto, (IA)""",198.8,"175.6 - 204.1 (644)",3886
19149,"""Plymouth, (IA)""",132.2,"26.6 - 148.6 (644)",3922
19151,"""Pocahontas, (IA)""",338.8,"242.9 - 651.5 (644)",3978
19155,"""Pottawattamie, (IA)""",182.6,"175.6 - 204.1 (644)",5257
19159,"""Ringgold, (IA)""",255,"242.9 - 651.5 (644)",4133
19161,"""Sac, (IA)""",224,"204.2 - 242.8 (644)",3250
19165,"""Shelby, (IA)""",149.8,"148.7 - 175.5 (644)",3832
19167,"""Sioux, (IA)""",110.4,"26.6 - 148.6 (644)",3855
19173,"""Taylor, (IA)""",237.7,"204.2 - 242.8 (644)",4248
19175,"""Union, (IA)""",228.4,"204.2 - 242.8 (644)",3462
19187,"""Webster, (IA)""",268.7,"242.9 - 651.5 (644)",3978
19189,"""Winnebago, (IA)""",209.6,"204.2 - 242.8 (644)",5569
19193,"""Woodbury, (IA)""",150.1,"148.7 - 175.5 (644)",4996
19197,"""Wright, (IA)""",227.7,"204.2 - 242.8 (644)",4419
20001,"""Allen, (KS)""",215.5,"204.2 - 242.8 (644)",5692
20003,"""Anderson, (KS)""",194.4,"175.6 - 204.1 (644)",4309
20005,"""Atchison, (KS)""",181.3,"175.6 - 204.1 (644)",5777
20007,"""Barber, (KS)""",223,"204.2 - 242.8 (644)",5431
20009,"""Barton, (KS)""",210.3,"204.2 - 242.8 (644)",4500
20011,"""Bourbon, (KS)""",212.5,"204.2 - 242.8 (644)",4915
20013,"""Brown, (KS)""",251.3,"242.9 - 651.5 (644)",4832
20015,"""Butler, (KS)""",196.7,"175.6 - 204.1 (644)",4370
20017,"""Chase, (KS)""",187.3,"175.6 - 204.1 (644)",4870
20019,"""Chautauqua, (KS)""",296.7,"242.9 - 651.5 (644)",3509
20021,"""Cherokee, (KS)""",283.7,"242.9 - 651.5 (644)",5637
20023,"""Cheyenne, (KS)""",216.3,"204.2 - 242.8 (644)",3861
20025,"""Clark, (KS)""",247.2,"242.9 - 651.5 (644)",2467
20027,"""Clay, (KS)""",156.7,"148.7 - 175.5 (644)",5161
20029,"""Cloud, (KS)""",178.4,"175.6 - 204.1 (644)",3140
20031,"""Coffey, (KS)""",192.8,"175.6 - 204.1 (644)",5164
20033,"""Comanche, (KS)""",228.7,"204.2 - 242.8 (644)",5006
20035,"""Cowley, (KS)""",198.6,"175.6 - 204.1 (644)",4189
20037,"""Crawford, (KS)""",260,"242.9 - 651.5 (644)",4696
20039,"""Decatur, (KS)""",158.6,"148.7 - 175.5 (644)",4578
20041,"""Dickinson, (KS)""",205.4,"204.2 - 242.8 (644)",5095
20043,"""Doniphan, (KS)""",223,"204.2 - 242.8 (644)",5164
20045,"""Douglas, (KS)""",148.9,"148.7 - 175.5 (644)",4484
20047,"""Edwards, (KS)""",226.7,"204.2 - 242.8 (644)",5661
20049,"""Elk, (KS)""",308.5,"242.9 - 651.5 (644)",4979
20051,"""Ellis, (KS)""",168.7,"148.7 - 175.5 (644)",5042
20053,"""Ellsworth, (KS)""",202.3,"175.6 - 204.1 (644)",4788
20055,"""Finney, (KS)""",150.9,"148.7 - 175.5 (644)",5526
20057,"""Ford, (KS)""",238,"204.2 - 242.8 (644)",4490
20059,"""Franklin, (KS)""",191,"175.6 - 204.1 (644)",5674
20061,"""Geary, (KS)""",289.9,"242.9 - 651.5 (644)",5014
20063,"""Gove, (KS)""",173.7,"148.7 - 175.5 (644)",4373
20065,"""Graham, (KS)""",162.7,"148.7 - 175.5 (644)",5441
20067,"""Grant, (KS)""",177,"175.6 - 204.1 (644)",5142
20069,"""Gray, (KS)""",203.6,"175.6 - 204.1 (644)",3508
20071,"""Greeley, (KS)""",135.9,"26.6 - 148.6 (644)",4012
20073,"""Greenwood, (KS)""",210.7,"204.2 - 242.8 (644)",5305
20075,"""Hamilton, (KS)""",153.8,"148.7 - 175.5 (644)",3851
20077,"""Harper, (KS)""",186.4,"175.6 - 204.1 (644)",5078
20079,"""Harvey, (KS)""",193.2,"175.6 - 204.1 (644)",4277
20081,"""Haskell, (KS)""",167.8,"148.7 - 175.5 (644)",4243
20083,"""Hodgeman, (KS)""",224.1,"204.2 - 242.8 (644)",4756
20085,"""Jackson, (KS)""",210.6,"204.2 - 242.8 (644)",5396
20087,"""Jefferson, (KS)""",172.2,"148.7 - 175.5 (644)",4353
20089,"""Jewell, (KS)""",166.1,"148.7 - 175.5 (644)",6427
20091,"""Johnson, (KS)""",114.6,"26.6 - 148.6 (644)",4637
20093,"""Kearny, (KS)""",154.6,"148.7 - 175.5 (644)",4272
20095,"""Kingman, (KS)""",230.5,"204.2 - 242.8 (644)",4094
20097,"""Kiowa, (KS)""",228.7,"204.2 - 242.8 (644)",6692
20099,"""Labette, (KS)""",255.6,"242.9 - 651.5 (644)",4816
20101,"""Lane, (KS)""",153.1,"148.7 - 175.5 (644)",3817
20103,"""Leavenworth, (KS)""",186.2,"175.6 - 204.1 (644)",5890
20105,"""Lincoln, (KS)""",145.9,"26.6 - 148.6 (644)",4251
20107,"""Linn, (KS)""",218.9,"204.2 - 242.8 (644)",6293
20109,"""Logan, (KS)""",180,"175.6 - 204.1 (644)",6006
20111,"""Lyon, (KS)""",177.5,"175.6 - 204.1 (644)",5997
20113,"""McPherson, (KS)""",173.5,"148.7 - 175.5 (644)",3909
20115,"""Marion, (KS)""",170.4,"148.7 - 175.5 (644)",4245
20117,"""Marshall, (KS)""",150.8,"148.7 - 175.5 (644)",3967
20119,"""Meade, (KS)""",222.3,"204.2 - 242.8 (644)",5363
20121,"""Miami, (KS)""",164.4,"148.7 - 175.5 (644)",5262
20123,"""Mitchell, (KS)""",191.9,"175.6 - 204.1 (644)",4027
20125,"""Montgomery, (KS)""",397.5,"242.9 - 651.5 (644)",5040
20127,"""Morris, (KS)""",178.6,"175.6 - 204.1 (644)",5749
20129,"""Morton, (KS)""",292.7,"242.9 - 651.5 (644)",8089
20131,"""Nemaha, (KS)""",163.9,"148.7 - 175.5 (644)",3710
20133,"""Neosho, (KS)""",249.3,"242.9 - 651.5 (644)",5844
20135,"""Ness, (KS)""",157.4,"148.7 - 175.5 (644)",2435
20137,"""Norton, (KS)""",153.8,"148.7 - 175.5 (644)",4272
20139,"""Osage, (KS)""",169.4,"148.7 - 175.5 (644)",5002
20141,"""Osborne, (KS)""",240.3,"204.2 - 242.8 (644)",3786
20143,"""Ottawa, (KS)""",165.2,"148.7 - 175.5 (644)",4777
20145,"""Pawnee, (KS)""",209.1,"204.2 - 242.8 (644)",4785
20147,"""Phillips, (KS)""",163,"148.7 - 175.5 (644)",4037
20149,"""Pottawatomie, (KS)""",166.1,"148.7 - 175.5 (644)",3587
20151,"""Pratt, (KS)""",183.5,"175.6 - 204.1 (644)",6219
20153,"""Rawlins, (KS)""",194.3,"175.6 - 204.1 (644)",6598
20155,"""Reno, (KS)""",165.5,"148.7 - 175.5 (644)",5132
20157,"""Republic, (KS)""",182.9,"175.6 - 204.1 (644)",4817
20159,"""Rice, (KS)""",198.1,"175.6 - 204.1 (644)",5046
20161,"""Riley, (KS)""",134.1,"26.6 - 148.6 (644)",4944
20163,"""Rooks, (KS)""",184.7,"175.6 - 204.1 (644)",7151
20165,"""Rush, (KS)""",190.1,"175.6 - 204.1 (644)",5365
20167,"""Russell, (KS)""",192,"175.6 - 204.1 (644)",4386
20169,"""Saline, (KS)""",147.2,"26.6 - 148.6 (644)",4689
20171,"""Scott, (KS)""",149.6,"148.7 - 175.5 (644)",5401
20173,"""Sedgwick, (KS)""",191.5,"175.6 - 204.1 (644)",5319
20175,"""Seward, (KS)""",173,"148.7 - 175.5 (644)",5387
20177,"""Shawnee, (KS)""",161.5,"148.7 - 175.5 (644)",5746
20179,"""Sheridan, (KS)""",160.1,"148.7 - 175.5 (644)",3556
20181,"""Sherman, (KS)""",176.2,"175.6 - 204.1 (644)",8017
20183,"""Smith, (KS)""",184.5,"175.6 - 204.1 (644)",5976
20185,"""Stafford, (KS)""",168.3,"148.7 - 175.5 (644)",4803
20187,"""Stanton, (KS)""",207.4,"204.2 - 242.8 (644)",4093
20189,"""Stevens, (KS)""",150.1,"148.7 - 175.5 (644)",4052
20191,"""Sumner, (KS)""",207.5,"204.2 - 242.8 (644)",3983
20193,"""Thomas, (KS)""",175.6,"175.6 - 204.1 (644)",4702
20195,"""Trego, (KS)""",247.3,"242.9 - 651.5 (644)",6063
20197,"""Wabaunsee, (KS)""",152.4,"148.7 - 175.5 (644)",6659
20199,"""Wallace, (KS)""",157.8,"148.7 - 175.5 (644)",8050
20201,"""Washington, (KS)""",185.7,"175.6 - 204.1 (644)",3490
20203,"""Wichita, (KS)""",164.4,"148.7 - 175.5 (644)",2486
20205,"""Wilson, (KS)""",296.8,"242.9 - 651.5 (644)",3747
20207,"""Woodson, (KS)""",222,"204.2 - 242.8 (644)",7734
20209,"""Wyandotte, (KS)""",174.8,"148.7 - 175.5 (644)",7539
22017,"""Caddo, (LA)""",176,"175.6 - 204.1 (644)",5532
27013,"""Blue Earth, (MN)""",118.7,"26.6 - 148.6 (644)",5969
27015,"""Brown, (MN)""",111.9,"26.6 - 148.6 (644)",4865
27033,"""Cottonwood, (MN)""",188.3,"175.6 - 204.1 (644)",4903
27043,"""Faribault, (MN)""",236.5,"204.2 - 242.8 (644)",4586
27063,"""Jackson, (MN)""",152.4,"148.7 - 175.5 (644)",3127
27079,"""Le Sueur, (MN)""",126.1,"26.6 - 148.6 (644)",5095
27081,"""Lincoln, (MN)""",184.3,"175.6 - 204.1 (644)",5267
27083,"""Lyon, (MN)""",126.5,"26.6 - 148.6 (644)",3755
27091,"""Martin, (MN)""",143.8,"26.6 - 148.6 (644)",6131
27101,"""Murray, (MN)""",137.3,"26.6 - 148.6 (644)",4128
27103,"""Nicollet, (MN)""",117.6,"26.6 - 148.6 (644)",4370
27105,"""Nobles, (MN)""",146.7,"26.6 - 148.6 (644)",4358
27117,"""Pipestone, (MN)""",150,"148.7 - 175.5 (644)",3167
27127,"""Redwood, (MN)""",127.3,"26.6 - 148.6 (644)",5065
27133,"""Rock, (MN)""",178,"175.6 - 204.1 (644)",3844
27143,"""Sibley, (MN)""",110.5,"26.6 - 148.6 (644)",5660
27165,"""Watonwan, (MN)""",119.9,"26.6 - 148.6 (644)",6048
29003,"""Andrew, (MO)""",203.4,"175.6 - 204.1 (644)",4182
29005,"""Atchison, (MO)""",179.3,"175.6 - 204.1 (644)",4412
29009,"""Barry, (MO)""",289.4,"242.9 - 651.5 (644)",4591
29011,"""Barton, (MO)""",274.9,"242.9 - 651.5 (644)",5961
29013,"""Bates, (MO)""",180.2,"175.6 - 204.1 (644)",5932
29021,"""Buchanan, (MO)""",202.2,"175.6 - 204.1 (644)",5519
29025,"""Caldwell, (MO)""",193.9,"175.6 - 204.1 (644)",5124
29037,"""Cass, (MO)""",153.2,"148.7 - 175.5 (644)",5536
29039,"""Cedar, (MO)""",338.3,"242.9 - 651.5 (644)",4882
29047,"""Clay, (MO)""",125.9,"26.6 - 148.6 (644)",4979
29049,"""Clinton, (MO)""",177.2,"175.6 - 204.1 (644)",5495
29057,"""Dade, (MO)""",241.7,"204.2 - 242.8 (644)",5484
29061,"""Daviess, (MO)""",228,"204.2 - 242.8 (644)",5960
29063,"""DeKalb, (MO)""",197.6,"175.6 - 204.1 (644)",4831
29075,"""Gentry, (MO)""",213.7,"204.2 - 242.8 (644)",4544
29081,"""Harrison, (MO)""",285.1,"242.9 - 651.5 (644)",4981
29083,"""Henry, (MO)""",320.2,"242.9 - 651.5 (644)",5870
29087,"""Holt, (MO)""",185.6,"175.6 - 204.1 (644)",5868
29095,"""Jackson, (MO)""",147.7,"26.6 - 148.6 (644)",6451
29097,"""Jasper, (MO)""",278.1,"242.9 - 651.5 (644)",4616
29101,"""Johnson, (MO)""",322.3,"242.9 - 651.5 (644)",5981
29107,"""Lafayette, (MO)""",199.2,"175.6 - 204.1 (644)",6637
29109,"""Lawrence, (MO)""",213.9,"204.2 - 242.8 (644)",5963
29119,"""McDonald, (MO)""",267.7,"242.9 - 651.5 (644)",5721
29145,"""Newton, (MO)""",291.2,"242.9 - 651.5 (644)",5689
29147,"""Nodaway, (MO)""",204.9,"204.2 - 242.8 (644)",4724
29165,"""Platte, (MO)""",120,"26.6 - 148.6 (644)",4410
29177,"""Ray, (MO)""",163.9,"148.7 - 175.5 (644)",5078
29185,"""St. Clair, (MO)""",336.1,"242.9 - 651.5 (644)",5096
29217,"""Vernon, (MO)""",304.3,"242.9 - 651.5 (644)",5810
29227,"""Worth, (MO)""",210.7,"204.2 - 242.8 (644)",4009
31001,"""Adams, (NE)""",211,"204.2 - 242.8 (644)",4537
31003,"""Antelope, (NE)""",171.6,"148.7 - 175.5 (644)",4912
31005,"""Arthur, (NE)""",166.4,"148.7 - 175.5 (644)",4307
31007,"""Banner, (NE)""",148.6,"26.6 - 148.6 (644)",20393
31009,"""Blaine, (NE)""",191.9,"175.6 - 204.1 (644)",13241
31011,"""Boone, (NE)""",173.1,"148.7 - 175.5 (644)",3641
31013,"""Box Butte, (NE)""",144,"26.6 - 148.6 (644)",5537
31015,"""Boyd, (NE)""",352.9,"242.9 - 651.5 (644)",3764
31017,"""Brown, (NE)""",215.2,"204.2 - 242.8 (644)",3615
31019,"""Buffalo, (NE)""",142.9,"26.6 - 148.6 (644)",5586
31021,"""Burt, (NE)""",111.8,"26.6 - 148.6 (644)",4896
31023,"""Butler, (NE)""",142.2,"26.6 - 148.6 (644)",4920
31025,"""Cass, (NE)""",136.1,"26.6 - 148.6 (644)",4953
31027,"""Cedar, (NE)""",141.7,"26.6 - 148.6 (644)",5001
31029,"""Chase, (NE)""",155.9,"148.7 - 175.5 (644)",4228
31031,"""Cherry, (NE)""",97.9,"26.6 - 148.6 (644)",4182
31033,"""Cheyenne, (NE)""",82.5,"26.6 - 148.6 (644)",5956
31035,"""Clay, (NE)""",190,"175.6 - 204.1 (644)",4927
31037,"""Colfax, (NE)""",134.2,"26.6 - 148.6 (644)",2627
31039,"""Cuming, (NE)""",158,"148.7 - 175.5 (644)",4447
31041,"""Custer, (NE)""",167.9,"148.7 - 175.5 (644)",5085
31043,"""Dakota, (NE)""",129.5,"26.6 - 148.6 (644)",6139
31045,"""Dawes, (NE)""",173.2,"148.7 - 175.5 (644)",3022
31047,"""Dawson, (NE)""",152.6,"148.7 - 175.5 (644)",5096
31049,"""Deuel, (NE)""",181,"175.6 - 204.1 (644)",5587
31051,"""Dixon, (NE)""",107.8,"26.6 - 148.6 (644)",5239
31053,"""Dodge, (NE)""",127.7,"26.6 - 148.6 (644)",5547
31055,"""Douglas, (NE)""",126.3,"26.6 - 148.6 (644)",5066
31057,"""Dundy, (NE)""",217.3,"204.2 - 242.8 (644)",4560
31059,"""Fillmore, (NE)""",168,"148.7 - 175.5 (644)",5137
31061,"""Franklin, (NE)""",195.4,"175.6 - 204.1 (644)",3754
31063,"""Frontier, (NE)""",152.9,"148.7 - 175.5 (644)",3628
31065,"""Furnas, (NE)""",148,"26.6 - 148.6 (644)",5046
31067,"""Gage, (NE)""",131.2,"26.6 - 148.6 (644)",5046
31069,"""Garden, (NE)""",144.9,"26.6 - 148.6 (644)",5706
31071,"""Garfield, (NE)""",202.9,"175.6 - 204.1 (644)",3459
31073,"""Gosper, (NE)""",145.7,"26.6 - 148.6 (644)",7866
31075,"""Grant, (NE)""",134.1,"26.6 - 148.6 (644)",3521
31077,"""Greeley, (NE)""",164,"148.7 - 175.5 (644)",6404
31079,"""Hall, (NE)""",157.1,"148.7 - 175.5 (644)",5061
31081,"""Hamilton, (NE)""",152.3,"148.7 - 175.5 (644)",5046
31083,"""Harlan, (NE)""",157.8,"148.7 - 175.5 (644)",4228
31085,"""Hayes, (NE)""",157.2,"148.7 - 175.5 (644)",7544
31087,"""Hitchcock, (NE)""",197,"175.6 - 204.1 (644)",3673
31089,"""Holt, (NE)""",207.1,"204.2 - 242.8 (644)",4863
31091,"""Hooker, (NE)""",159.2,"148.7 - 175.5 (644)",4004
31093,"""Howard, (NE)""",150.2,"148.7 - 175.5 (644)",3244
31095,"""Jefferson, (NE)""",145.6,"26.6 - 148.6 (644)",3428
31097,"""Johnson, (NE)""",157.7,"148.7 - 175.5 (644)",5373
